UID,human_author_probability,reason
SYNTH-0055,10,"1. Perfectly balanced rhetoric and parallelism throughout the text (e.g., 'accelerating for whom, and at whose expense', 'not a research accelerant. It is a disparity accelerant', 'The scale of the problem grows. The correction becomes harder.'). 2. Frequent use of the rule of three for dramatic emphasis (e.g., 'authority of a system, of data, of objectivity', 'Not voluntary. Not best-practice guidance. Mandatory.'). 3. A highly formulaic, overly polished narrative arc: opens with a personal anecdote, transitions seamlessly to academic evidence, presents a perfectly formatted numbered list of policy solutions, establishes professional ethos ('I am a librarian'), and ends with a slogan-like call to action. 4. The mid-text callback to the opening anecdote ('Claire's eventual diagnosis came from a doctor who slowed down...') is a classic, highly structured essay-writing technique frequently utilized by LLMs to create a cohesive narrative. 5. Reliance on the two most famous, top-of-the-distribution academic examples for AI healthcare bias (Sjoding et al. 2020 and Obermeyer et al. 2019), which are standard, highly probable retrievals for AI models discussing this topic. 6. Simulated emotion and frustration conveyed through artificially punchy, staccato sentences ('I genuinely do not understand the logic.', 'This is not a hypothetical risk.'). 7. Persona adoption ('I am a librarian. I work with information systems every day.') that feels strategically injected to establish ethos rather than organically driving the initial argument. 8. Unnaturally smooth transitions between deeply personal storytelling, dense academic citation, and bureaucratic regulatory recommendations."
SYNTH-0056,20,"1. Textbook essay structure featuring a perfectly smooth narrative arc from a personal anecdote to a literature review, policy critique, and specific recommendations. 2. 'Bookending' technique in the final paragraph, neatly returning to the father's condition to wrap up the narrative, a major hallmark of AI generation. 3. Forced persona injection ('I own a small business, so I understand...') used specifically to create a balanced concession, which is a common AI alignment trait. 4. Highly distilled, perfectly summarized references to complex medical controversies (pulse oximeter racial bias, sepsis prediction software flaws) framed artificially as casual reading ('I started reading up on this,' 'I also read about'). 5. Mechanical, predictable paragraph transitions ('After my dad's experience...', 'I also read about...', 'The RFI asks about...'). 6. Deliberate clustering of idioms ('spits out an answer,' 'sticking their neck out,' 'pull the plug') to simulate a conversational human tone, contrasting sharply with the sophisticated regulatory analysis. 7. Perfectly balanced rhetoric and concessions ('I understand why... But rushing this out...')."
SYNTH-0057,95,"The comment lacks any typical AI hallmarks such as overly formal transitions, robotic vocabulary, or perfectly symmetrical structures. It features highly natural, conversational syntax, including polysyndeton ('I am 78 years old and I work in retail and I am not a medical expert'). The emotional core of the anecdote ('What scared me was not my thyroid. It was realizing the computer had no idea who I was.') is poignant, specific, and grounded, avoiding the generic or melodramatic empathy typical of AI. The inclusion of specific, mundane details (thyroid numbers in March, a blood thinner taken for six years, working in retail) and the direct, plain-spoken policy request to HHS strongly indicate human authorship."
SYNTH-0058,95,"This comment exhibits several strong markers of human authorship. First, the extreme brevity and directness are highly unusual for AI models, which typically default to standard essay structures with introductory throat-clearing and summarizing conclusions. Second, the formatting choice of using all-caps thematic headers ('ON DEMOCRATIC LEGITIMACY') mimics traditional legal or academic policy memos rather than standard AI markdown. Finally, the arguments themselves are highly specific and sophisticated—focusing on the political economy of 'reimbursement structures' and the 'prior question' of democratic deliberation, rather than the generic AI risks (e.g., bias, privacy, accuracy) that an LLM would typically generate for a healthcare AI prompt. There are zero discernible AI linguistic tropes or filler words."
SYNTH-0059,70,"The comment contains several highly authentic human features that outweigh its structural neatness. The use of specific, mundane medical details ('blood pressure pill', 'vitamin supplement'), conversational phrasing ('bounced around', 'spitting out answers'), and the parenthetical aside about her sister feel genuinely personal rather than simulated. Furthermore, the slight hesitation in the phrase 'I don't know if a computer program would have caught that or not' is a strong hallmark of human reasoning, as AI tends to make more definitive, confident assertions. While the narrative arc from anecdote to policy is quite smooth, the text entirely lacks typical AI vocabulary buzzwords, and the varied, natural sentence structure strongly points to human authorship."
SYNTH-0060,95,"The comment exhibits highly authentic human traits, most notably its subtle, unforced geographic consistency. The author mentions 'Avera McKennan' (a hospital in Sioux Falls) and 'Rosebud' (a reservation in South Dakota) without providing unnatural exposition to explain what these places are, which an AI typically does. Additionally, the use of natural hedging ('I read somewhere that') reflects human memory recall rather than an AI's tendency to state facts directly. The phrasing is deeply idiomatic and emotionally resonant ('the quieter fact underneath it', 'those frameworks are paper') without relying on the balanced, predictable sentence structures common to LLMs. Finally, the sharp, accusatory concluding sentence ('Not using the authority to require that is a choice') perfectly captures genuine citizen frustration, avoiding the typical summarizing wrap-up an AI would generate."
SYNTH-0061,10,"1. Simulated page break ('Exscientia Comments | HHS AI RFI | Page 2') inserted directly into the plain text, which is a classic artifact of an LLM prompted to generate a formal multi-page document or mimic a PDF layout. 2. Inclusion of likely hallucinated and incongruous entities, such as 'FastHealth Corporation' (a highly generic-sounding company) and placing 'Exscientia' (a real, prominent UK-based AI drug discovery company) in Billings, Montana. 3. Suspiciously specific but unverifiable statistics (e.g., '91% of reviewed payer contracts,' '$180,000 to $340,000 in per-product compliance overhead') attributed to the generic 'FastHealth' survey, a hallmark of LLM data hallucination used to bolster arguments. 4. Overly polished, perfectly balanced rhetorical flourishes (e.g., 'The framing of this RFI troubles me in a way I want to be precise about,' 'That is a ratchet, not a policy,' 'whose legal architecture is... a blank page') that are characteristic of advanced LLMs prompted to sound authoritative, precise, and critical. 5. A highly formulaic, rigid structure using all-caps thematic headers ('ON THE QUESTION OF SEQUENCING...', 'THE IMPLEMENTATION REALITY', 'ON IRREVERSIBILITY') followed by evenly proportioned paragraphs. 6. A distinct narrative pivot to broad, moralizing societal philosophy ('A society is fully entitled to decide that medicine should be slower and more human...'), which is a common pattern for LLMs instructed to take a humanist or critical stance on technology."
SYNTH-0062,90,"The comment exhibits strong markers of human authorship, particularly from a policy advocate or organizational representative. It cites specific, verifiable internal data (a 2024 survey with a 43% statistic) and references a specific internal committee (Health Equity Task Force). The rhetoric is punchy and direct ('These are not theoretical concerns'), avoiding the verbose, overly balanced transitions typical of AI. The phrasing 'scales existing bias into broader clinical harm' is dense and sophisticated policy-wonk language. Finally, the concluding sentence ('questions whether that ordering is right') is a natural, slightly conversational critique that sharply contrasts with the generic, summarizing conclusions typically generated by AI models."
SYNTH-0063,95,"Several features strongly indicate human authorship. First, the inclusion of 'Page 1 of 1' at the end is a classic artifact of a copied-and-pasted PDF or printed document, which is highly uncharacteristic of raw AI generation. Second, the narrative contains highly specific, idiosyncratic details (the name Linh, Fairfax 2009, the doctor pulling the chair close, the subtle physical cue of holding the stomach) that feel genuinely lived-in rather than synthetically generated. Third, the logical pivot from a personal anecdote about misdiagnosis to a broader complaint about rural hospital closures is slightly disjointed; an AI would typically tie the anecdote neatly and directly back to the dangers of AI misdiagnosis, whereas this associative leap to a different systemic grievance is a hallmark of authentic human thought. Finally, the text completely lacks standard AI structural tropes, balanced rhetoric, and common LLM vocabulary."
SYNTH-0064,85,"The comment's extreme brevity, directness, and lack of introductory fluff strongly suggest human authorship. It reads like a succinct point from a highly engaged citizen or a sentence from an advocacy group's template. It lacks typical AI structural hallmarks such as balanced paragraphs, transitional phrases, or overly diplomatic tone, and instead uses a semicolon to urgently connect two specific policy arguments."
SYNTH-0065,20,"1. Simulated Organizational Persona: The comment claims to be from the American Public Health Association but lacks the standard formal artifacts of a major organizational submission (e.g., letterhead, formal salutation to the agency head, docket number, signature of the executive director), reading instead like an AI prompted to 'act as' the organization. 2. Unnatural Citation Style: The parenthetical citation '(published March 2024, available in the APHA online policy library)' is highly characteristic of an LLM attempting to insert a realistic-sounding reference. Real organizational comments typically use footnotes, hyperlinks, or attach the report directly rather than providing expository directions to an online library. 3. Perfectly Balanced Rhetoric: Sentences like 'Treating direct clinical evaluation as just a slow process that needs to be fixed by predictive models will ultimately damage the trust required...' display the perfectly balanced, slightly dramatic rhetorical structure typical of AI models. 4. Formulaic Narrative Arc: The text follows a highly predictable, smooth AI structure: state the stance -> provide a specific data point -> pivot to a philosophical argument about the 'patient-provider dynamic' -> conclude with a strong warning about 'stakeholder feedback [being] too late to matter.' 5. Topic Sentence Transitions: The second paragraph begins with a classic AI-style thematic topic sentence ('The patient-provider dynamic is currently being sidelined in favor of innovation') that neatly summarizes the upcoming paragraph's theme in a slightly generic, sweeping way. 6. Overly Polished and Dense: The vocabulary and phrasing ('algorithmic tools,' 'uncommunicated clinical decision support,' 'widespread rollout') are densely packed and flawlessly executed without any of the natural idiosyncrasies, formatting quirks, or varied sentence lengths typical of human-drafted policy comments."
SYNTH-0066,80,"The comment is a single, highly dense sentence that reads like a committee-drafted thesis statement. While it employs a perfectly balanced 'rule of three' (pause, commission, return) which can sometimes indicate AI summarization, the extreme specificity of the policy critique ('reimbursement-driven AI acceleration') strongly points to human domain experts. It lacks the typical flowery language, filler words, or broad platitudes common in AI generation, instead delivering a precise, jargon-heavy, and targeted regulatory demand typical of academic and medical professionals."
SYNTH-0067,90,"The comment exhibits a classic human grammatical quirk—a dangling modifier ('On behalf of [Organization], HHS must...')—which an AI would almost certainly correct to 'On behalf of [Organization], we urge HHS to...'. Furthermore, its extreme brevity, directness, and complete lack of typical AI filler, balanced clauses, or robotic transitions strongly point to a human advocate quickly typing a submission."
SYNTH-0068,100,"The comment exhibits severe grammatical errors, phonetic or autocorrect mistakes (e.g., 'Ours Yetaken come on' likely meant to be 'Our take on'), and typos ('to much' instead of 'too much') that are classic hallmarks of hasty human typing or voice-to-text dictation. The inclusion of the automated signature '[This message was sent from mobile]' further confirms its origin. It completely lacks the perfect grammar, structured argumentation, and polished syntax characteristic of AI-generated text."
SYNTH-0069,98,"Several features strongly indicate human authorship: 1) The use of intentional sentence fragments for rhetorical emphasis ('A family member hovering in the doorway. A patient who went quiet...'), which LLMs rarely generate organically; 2) A highly specific and accurate academic citation (Kelley et al., PLOS ONE, 2014) integrated naturally into the argument; 3) Deeply authentic clinical observations that go beyond generic AI talking points; 4) A nuanced argument that acknowledges AI's usefulness while critiquing the RFI's underlying premise ('deployment problem' vs 'relationship problem'); and 5) An abrupt cut-off at the very end ('is something no model is going to'), which is a classic hallmark of a human web-form submission error, copy-paste mistake, or character limit truncation."
SYNTH-0070,90,"The comment exhibits numerous hallmarks of human authorship. The narrative includes highly specific, grounded details ('rural area east of Nashville,' 'discount store,' 'what she had in her pantry') that feel authentic and drawn from lived experience rather than contrived by an LLM. The phrasing uses natural, conversational idioms ('get her hands on,' 'makes total sense,' 'dragged the situation out') and employs a terminal 'though' ('The problem wasn't her compliance, though'), which is common in human writing but rare in default AI generation. Furthermore, the text lacks typical AI structural markers, overly balanced rhetoric, or repetitive transition words (like 'furthermore' or 'moreover'), instead flowing organically from a personal anecdote to a firm policy recommendation."
SYNTH-0071,100,"The comment exhibits zero discernible features of AI generation. It uses highly natural, colloquial phrasing ('spit out a paper', 'driving my rig', 'oxygen clips', 'administrative garbage') that AI models rarely produce. The transitions are conversational ('Another thing is', 'Also') rather than the formulaic connectors AI favors ('Furthermore', 'Moreover'). The narrative weaves personal, localized anecdotes (Columbia, South Carolina) with policy arguments in a seamless, authentic manner, completely avoiding the balanced rhetoric, predictable paragraph structures, and summarizing conclusions typical of LLMs."
SYNTH-0072,90,"The comment's extreme brevity, lack of conversational filler or standard AI introductions/conclusions, use of an all-caps header to grab attention, and dense, highly specific policy jargon without explanatory padding strongly indicate human authorship, likely from a policy professional or advocacy group."
SYNTH-0073,100,"The comment exhibits numerous hallmarks of genuine human writing and lacks any typical AI markers. The opening sentence is a long, emotionally driven run-on connected by multiple 'and' conjunctions, which perfectly captures human conversational storytelling but defies AI's tendency toward balanced, grammatically neat syntax. The vocabulary is highly colloquial and natural, using phrases like 'two winters back,' 'heart scare,' 'on the hook,' and 'tangled into everything.' Furthermore, the author starts sentences with conjunctions ('Because right now...', 'And once...') in a casual manner, and the transition from personal anecdote to policy concern feels organic and unpolished, lacking the rigid, formulaic structure or overly formal transition words typically generated by AI models."
SYNTH-0074,100,"Several features definitively point to human authorship. First, the inclusion of the artifact 'Cleerly Comments | HHS AI RFI | Page 2' in the middle of the text strongly indicates this was extracted from a formatted PDF document, which is standard practice for corporate regulatory submissions. Second, the comment demonstrates deep, highly specific domain expertise, accurately citing real-world studies (e.g., Wong et al. 2021 on the Epic Sepsis Model, the 2014 JASON Report) in their exact correct context. Third, the writing style employs short, punchy transitional sentences ('The EHR interoperability problem is part of why.', 'Automation bias compounds the risk.') and natural, idiomatic phrasing ('reckon with', 'unwinding alert fatigue', 'not to litigate reimbursement policy') that are characteristic of skilled human persuasive writing. Finally, the text lacks any of the typical AI hallmarks, such as overly balanced rhetoric, generic summaries, or flowery vocabulary."
SYNTH-0075,95,"The inclusion of an email forwarding header ('FW: Re: HHS AI comment submission -- Kimberly's draft') is a highly authentic artifact of a human copying and pasting a draft from their email into a web form. The language is conversational and uses colloquial, idiosyncratic phrasing ('catch the lupus', 'catch things like that faster') rather than the formal medical terminology ('diagnose') an AI would typically default to. The transition ('But what I keep thinking about is...') is natural and lacks the rigid, formulaic transitions common in AI text. The connection between the personal anecdote, the specific geographic context (rural Vermont), and the concrete policy ask is seamless and grounded in lived experience without any of the typical LLM hallmarks like overly balanced rhetoric or flowery vocabulary."
SYNTH-0076,90,"The text contains highly specific industry knowledge and nuanced regulatory arguments (e.g., the distinction between AI scribes and SaMD, references to ONC and EHR alert fatigue) that are characteristic of a human subject-matter expert. The tone blends professional policy jargon with natural colloquialisms ('just not there yet,' 'pretty clear,' 'perform great'), which AI models typically avoid in formal writing unless explicitly prompted. The transitions and narrative flow are logical but lack the rigid, formulaic structure and overly polished vocabulary (e.g., 'imperative,' 'crucial,' 'furthermore') commonly found in AI-generated text. The authentic integration of company-specific context and practical engineering challenges further supports human authorship."
SYNTH-0077,98,"This comment exhibits numerous hallmarks of authentic human writing and lacks any discernible AI-generated features. The narrative includes highly specific, grounded, and mundane details ('Kroger parking lot here in Kentucky') rather than the generic hypotheticals AI typically generates. The phrasing is naturally colloquial ('took them like 40 minutes'), and it contains a genuine typographical error ('we cant afford that' missing an apostrophe). Most notably, the description of the brother's symptom ('his chest felt like it was moving wrong') is a profoundly authentic, non-clinical way to capture an ESL speaker's struggle to describe an arrhythmia, which an AI would almost certainly default to describing as 'palpitations' or 'chest pain'. The text completely avoids AI structural tropes, such as balanced rhetoric, formal transitions, or a neatly summarized conclusion."
SYNTH-0078,85,"The comment exhibits several strong indicators of human authorship, particularly from a professional policy advocate. The most compelling feature is the procedural critique in the final sentence ('rather than this RFI process'), which demonstrates a nuanced understanding of administrative law and policy vehicles—a detail AI models rarely generate spontaneously. Additionally, the text is highly concise and direct, completely lacking the typical AI 'throat-clearing' introductions, verbose transitions, or overly balanced rhetoric. The terminology used ('differential performance across patient demographics', 'governance frameworks') is precise and perfectly aligned with expert discourse on algorithmic fairness in healthcare, reading exactly like a standard executive summary from a professional medical association."
SYNTH-0079,80,"The comment is highly concise, direct, and lacks the verbose throat-clearing or structural predictability typical of AI-generated text. It uses pointed, politically charged phrasing ('reward cost extraction over patient welfare') which is characteristic of human advocacy and policy professionals, rather than the typically neutral, balanced tone of default AI models. It reads like a carefully crafted, human-edited thesis statement or executive summary from a specific medical organization."
SYNTH-0080,98,"This comment exhibits numerous hallmarks of authentic human writing and lacks any typical AI features. The inclusion of an email-style forwarding header ('FW: My comment... please forward to the right inbox') reflects a genuine user trying to navigate the regulatory submission process. The text ends abruptly mid-sentence ('-- that's just'), which strongly indicates a human copy-paste error, a character limit issue, or an accidental early submission—flaws that AI models do not naturally produce. Furthermore, the language is highly conversational and colloquial ('caught what it actually was', 'rip it out'), and the personal anecdote is grounded and straightforward without the overly polished, perfectly balanced narrative arcs typical of AI generation."
SYNTH-0081,95,"The comment exhibits numerous hallmarks of expert human authorship and lacks any typical AI-generated features. The use of the third-person formal submission style ('Steven Lewis... respectfully submits') is a traditional legal and academic convention for docket comments that AI rarely generates unprompted. The text is exceptionally concise and conceptually dense, avoiding the typical fluff, hedging, and transitional filler (e.g., 'Furthermore,' 'It is crucial to consider') that characterize LLM outputs. The vocabulary and phrasing are highly idiosyncratic and intellectually rigorous ('inverted proper governance order,' 'computational automation,' 'ratchet effect'), and the use of a punchy, aphoristic sentence ('Healthcare technology embeds irreversibly.') demonstrates a confident, human authorial voice rather than the balanced, overly explanatory style typical of AI."
SYNTH-0082,90,"The comment explicitly identifies itself as representing 'Public Citizen,' a well-known consumer advocacy organization, and perfectly captures the institutional voice and standard boilerplate ('remains deeply concerned') of NGO policy advocacy. Furthermore, the reference to the 'documented failures of EHR consolidation' is a highly specific, wonky health policy comparison that strongly indicates human domain expertise, whereas AI models typically default to broader, more generic concerns like general privacy or bias. The sentence is concise, direct, and lacks the verbose or synthetic transitions common in AI-generated text."
SYNTH-0083,0,"1. Unrealistic page breaks: The text includes simulated document headers ('Page 1', 'Page 2') separated by only two short paragraphs, which does not match the word count of a real physical page, revealing it as an AI's attempt to mimic document formatting. 2. Repeated antithetical parallelism: Uses the exact same rhetorical structure twice ('not because the goals are wrong, but because the structural conditions...' and 'not because large vendors are more innovative, but because they alone can absorb...'). 3. Hallucinated citations: The reference to a 2023 Journal of Economic Perspectives paper by Dafny, Gruber, and Ody appears to be a hallucination, typical of LLMs generating academic-sounding support. 4. Hallucinated internal data: The inclusion of highly specific, statistically precise internal corporate data ('average compliance cost of $2.3 million', '68% of surveyed health technology partners') is a common artifact of LLMs prompted to include concrete evidence. 5. Overly polished rhetorical framing: Uses smooth, authoritative transitions ('HHS should approach this RFI with clear eyes', 'This is not an abstract concern') that feel more like a persuasive essay than a standard corporate regulatory comment. 6. Frequent use of em dashes: Relies heavily on em dashes for parenthetical insertions and emphasis, a well-known stylistic quirk of models like Claude and GPT-4. 7. Thematic, perfectly balanced headers: The section titles are overly neat and narrative-driven ('PRELIMINARY NOTE ON FRAMING', 'THE EHR CONSOLIDATION PRECEDENT', 'THE MARKET CONCENTRATION RISK'). 8. Forced academic vocabulary: Uses words like 'substrate' and 'structural firewalls' in ways that sound authoritative but slightly unnatural for a corporate regulatory affairs submission."
SYNTH-0084,95,"Several strong indicators point to human authorship. Most notably, the comment cuts off abruptly at the end ('needs an answer before'), which is a classic human error (such as hitting submit prematurely, a copy-paste mistake, or hitting a character limit) that AI models do not produce unless explicitly prompted to simulate a mistake. Additionally, the text features a highly specific, grounded personal anecdote ('specialist's office in Providence', 'nearly eight months') and uses natural, idiomatic phrasing ('nobody putting the pieces together', 'blame seems to travel in a circle', 'I've read enough fine print in my life'). It lacks the sterile, overly structured vocabulary and predictable rhetorical balance typical of AI models discussing algorithmic liability."
