UID,human_author_probability,reason
SYNTH-0055,100,"The comment exhibits zero features of AI generation and contains multiple strong markers of authentic human authorship. The opening fragment ('My Medicare card.') is abrupt and conversational. The second sentence uses a polysyndetic run-on structure ('...and...and...and...') typical of human venting. The colloquial reference to 'Brigham' (Brigham and Women's Hospital) demonstrates insider human knowledge, whereas an AI would typically use the full formal name. Finally, the pivot from a mundane personal grievance about delayed mail to a broader critique of HHS's technological competence is a classic, highly authentic pattern found in citizen regulatory comments."
SYNTH-0056,20,"1. Factual inconsistency/hallucination: The comment claims to be from the 'Alliance for Aging Research' and cites 'member survey data, drawn from 287 radiology practices.' The Alliance for Aging Research is a patient advocacy nonprofit, not a professional medical association that would have radiology practices as members. 2. Forced colloquialisms: The phrase 'doing a lot of work, and not in a good way' is a common internet idiom frequently used by LLMs when prompted to sound critical or conversational. 3. Artificial metaphorical phrasing: 'The AI conversation has the same shape to it' is a highly stylized, slightly unnatural metaphor typical of AI attempting to draw a sophisticated narrative parallel. 4. Formulaic structure: The comment follows a perfectly balanced three-part structure (critique of premise with data -> analogy to a known issue -> two specific policy recommendations). 5. Unnatural narrative arc: The transition from a highly specific (and hallucinated) radiology survey directly into a broad analogy about dental coverage feels disjointed and synthesized rather than organically argued."
SYNTH-0057,90,"The comment's extreme brevity, directness, and lack of filler strongly indicate human authorship. It features a sharp, punchy policy stance ('must precede... not follow it') without the typical verbosity, balanced rhetoric, or over-explanation characteristic of AI-generated text. The structure reflects a busy professional submitting a highly targeted, specific point rather than an AI attempting to generate a comprehensive essay."
SYNTH-0058,10,"1. Incongruous 'EXECUTIVE SUMMARY' header: The comment begins with this formal header despite being a brief, ~400-word text, which is a common artifact of AI models prompted to write professional policy submissions. 2. Unnatural dialogue in the anecdote: The claim that a triage nurse explained the software's behavior by stating 'his zip code and insurance status were embedded variables in the predictive model' sounds like an AI's academic description of algorithmic bias rather than natural, spontaneous speech from a healthcare worker. 3. Perfectly balanced rhetorical antithesis: The phrase 'higher-income patients receive AI as a supplement to human clinical judgment, while lower-income patients receive AI as a substitute for it' is a highly polished, symmetrical rhetorical structure characteristic of advanced LLMs. 4. Formulaic concession and pivot: The transition 'The framing of this RFI treats... I understand why. There are real access problems... I am not dismissing that. But...' is a classic AI structural pattern used to demonstrate balanced reasoning before pivoting to the counterargument. 5. Standardized demographic listing: The phrase 'Vulnerable populations, including elderly patients, patients with disabilities, non-English speakers, and patients experiencing mental health crises' is a boilerplate AI list used to comprehensively cover marginalized groups. 6. Aphoristic concluding sentences: Sentences like 'The risk of AI failure is not distributed evenly. It concentrates where oversight is thinnest' are overly polished, punchy conclusions typical of AI-generated text. 7. Suspicious meta-note about an appendix: The final note claiming an appendix is 'not attached to this submission due to file size limitations' is a common AI hallucination when prompted to write a comment that references supporting evidence, mimicking the form of a complex submission without the actual capability to attach files. 8. Overly smooth narrative arc: The transition from a highly specific emotional anecdote directly into a precise legal citation of Section 1557 of the Affordable Care Act and HHS Office for Civil Rights guidance is flawlessly executed, lacking the typical disjointedness or conversational tangents found in human-written public comments."
SYNTH-0059,95,"The comment contains strong indicators of human authorship, most notably the inclusion of document formatting artifacts (e.g., 'Navina Comments < > HHS AI RFI Response < > Page 2') that suggest it was extracted from a formal PDF submission. The text relies on highly specific, proprietary internal data ('fourteen deployed AI-assisted diagnostic tools', 'forty-seven health system integration partners') rather than generic AI-generated examples. The rhetorical style is direct and opinionated ('Not one. That finding is what compels this submission.'), lacking the overly balanced, diplomatic tone typical of LLMs. Furthermore, the argument demonstrates deep, nuanced domain expertise, accurately citing specific legal frameworks (Section 1557 of the ACA, 45 C.F.R. Part 92) and academic literature (Obermeyer et al., 2019) to support a sophisticated point about AI being used as a staffing substitute in under-resourced settings."
SYNTH-0060,95,"The comment includes document formatting artifacts (headers/footers indicating 'Page 1' and 'Page 2'), strongly suggesting it was extracted from a formal PDF or Word document submitted by an organization. The language is highly specific, utilizing niche policy terminology ('accelerationist framing') and direct advocacy ('urges HHS to reject') without any of the verbose, formulaic, or overly balanced fluff typical of AI-generated text. Its extreme conciseness and clear organizational voice point overwhelmingly to human authorship."
SYNTH-0061,98,"The comment exhibits profound human authenticity through its highly specific, localized details (a Crow patient named Dolores in Billings) and a deeply personal timeframe ('Thirty-seven years at the bedside'). The phrasing 'see her go quiet when she didn't trust you' captures a nuanced, lived-in observation of human behavior and features a natural, colloquial shift to the generic 'you' that AI rarely generates organically. Furthermore, the extreme brevity and emotional punch of the final two sentences ('No algorithm reads that silence. Please slow down.') perfectly encapsulate a genuine citizen plea, completely lacking the verbosity, balanced clauses, and over-explained policy connections typical of AI-generated text."
SYNTH-0062,95,"The comment exhibits highly natural, conversational phrasing ('That's what I keep coming back to here,' 'same as every EHR rollout I watched happen') and lacks any standard AI structural markers or vocabulary. The use of all-caps for emphasis ('BAD DATA', 'ACCELERATE') is a common human internet writing trait rarely generated by AI unless specifically prompted. Furthermore, the rhetorical pivot—admitting the anecdote wasn't actually about AI ('That wasn't an AI system, technically...') but using it as an analogy—is a sophisticated, organic human thought pattern, whereas AI typically forces an anecdote to perfectly match the prompt's exact topic. The specific, grounded frustration regarding EHR rollouts reflects genuine professional experience rather than synthesized talking points."
SYNTH-0063,95,"The comment exhibits overwhelmingly human linguistic and structural features. First, it contains document extraction artifacts (headers/footers like 'Page 1' and 'Page 2') typical of a human-uploaded PDF. Second, the policy argument is highly sophisticated, historically grounded, and slightly cynical—specifically the comparison to the 'EHR adoption pattern'—which reflects deep, human domain expertise rather than the generic, neutral tone of an LLM. Third, the writing is punchy and direct ('a values question, not a technical one'), completely lacking the verbose, perfectly balanced, or formulaic rhetorical structures common in AI-generated text. Finally, it includes highly specific organizational data and a realistic contact email."
SYNTH-0064,20,"1. Over-engineered persona integration: The author explicitly states their profession ('firefighter in Mississippi') and then uses a perfectly mapped analogy from that specific profession ('breathing apparatus and turnout gear gets tested by outside safety groups') to argue for third-party algorithmic auditing. This is a hallmark of LLM persona prompting. 2. Highly structured 5-paragraph essay format with a perfectly smooth narrative arc (persona intro -> personal anecdote -> news example -> professional analogy -> rural/urban disparity -> humble conclusion). 3. Forced colloquialisms designed to sound like a layperson ('heart thing,' 'from the jump,' 'not a computer person,' 'tech guys') that contrast sharply with the highly sophisticated policy arguments actually being made (automation bias, third-party certification, post-market surveillance, demographic/geographic generalizability). 4. Inclusion of the most common AI training data example for healthcare bias (the 2019 Optum algorithm study 'skipping over Black patients'), presented casually as something seen 'on the news a while back.' 5. Bookending the persona: Starting with 'I'm a firefighter... not a computer person' and ending with 'Like I said I don't know the first thing about writing laws,' a common AI technique to maintain character consistency."
SYNTH-0065,95,"The comment exhibits numerous hallmarks of authentic human writing. It grounds its argument in highly specific, localized personal details (Kearney, Nebraska; Colorado) that connect naturally to the broader policy points. The syntactic variety is excellent, utilizing short, punchy sentences for rhetorical emphasis ('A person did.', 'It is a clinical finding.') rather than the predictable, balanced clauses typical of LLMs. The author demonstrates genuine engagement with the text of the RFI itself, critiquing its specific use of the word 'acceleration.' Most notably, the conclusion features a genuine admission of uncertainty ('I'm not sure how you write a regulation that protects that'), which strongly contrasts with AI's tendency to wrap up arguments with neat, definitive, and overly confident solutions."
SYNTH-0066,0,"1. Hallucinated entities and contact info: The author claims to represent Carestream Health but uses a fake, generic email domain (healthadmin.org instead of carestream.com), and cites highly specific statistics from 'Sancian LLC,' which appears to be a completely hallucinated company created by the AI to fulfill a prompt requiring data. 2. Simulated document artifacts: The text includes inline page headers ('Carestream Health | HHS AI-RFI-2024 | Page 1', etc.), which is a classic artifact of an LLM prompted to format its output as a formal, multi-page document. 3. Unnatural truncation: The final paragraph ends abruptly mid-sentence ('I genuinely do not know whether') immediately followed by a page header and an email address, indicating the LLM lost the narrative thread while trying to generate a simulated document footer. 4. Formulaic academic name-dropping: The text systematically drops high-profile, standard academic citations (Price et al. 2019, Mello et al. 2020, Obermeyer and Emanuel 2016) at the start of paragraphs, a common LLM technique for simulating authority. 5. Overly polished, dramatic rhetorical parallelism: The text relies on perfectly balanced, dramatic contrasts typical of AI persuasive writing (e.g., 'That is not a friction problem. That is a structural accountability failure,' and 'Optional frameworks do not change behavior; they provide cover for inaction.'). 6. Em dash usage: Uses em dashes to create dramatic, perfectly timed pauses ('does not reduce harm exposure — it multiplies it'), a frequent stylistic quirk of AI models."
SYNTH-0067,90,"The comment is highly specific, concise, and directly attributes itself to a real-world advocacy organization (National Psoriasis Foundation). It lacks the typical verbosity, throat-clearing, or overly balanced rhetorical structures common in AI-generated text. The vocabulary consists of standard, precise policy jargon ('accountability structures,' 'algorithmic tools') deployed effectively in a single, purposeful sentence, which is highly characteristic of professional human advocacy writing."
SYNTH-0068,100,"The comment exhibits numerous hallmarks of authentic human writing and zero discernible AI features. The 'FW: Re:' header strongly suggests a real-world email workflow where the comment was forwarded for submission. The text relies on highly specific, grounded anecdotes (a client named Maria in Dayton with stage II cervical cancer) and references a specific, real-world news event (the UnitedHealth/NaviHealth algorithm scandal). The syntax includes natural, conversational sentence fragments used effectively for emotional emphasis ('Not because it was right, but because the process wears you down on purpose.'). The tone is direct, frustrated, and slightly confrontational ('I want to know why you're not using it'), which perfectly matches the perspective of an overwhelmed social worker (MSW). There is a complete absence of AI buzzwords, predictable structural symmetry, or robotic transitions."
SYNTH-0069,80,"The comment is a single, highly specific sentence written in the standard formal, legalistic tone of an institutional policy advocate. It uses precise regulatory terminology ('reimbursement incentives,' 'external validation requirements,' 'post-deployment surveillance') without any of the typical AI fluff, throat-clearing, or overly balanced rhetorical structures. The directness and use of standard bureaucratic boilerplate ('respectfully requests that HHS condition...') strongly indicate human authorship by a legal or policy professional representing the university."
SYNTH-0070,95,"The comment exhibits highly natural, conversational phrasing that strongly indicates human authorship. Features include the use of colloquial idioms ('worry themselves sick'), simple and unpretentious vocabulary ('Computers might help speed up getting those answers' rather than 'AI has the potential to accelerate diagnostic timelines'), and informal syntax (starting a sentence with the conjunction 'But'). The text is direct, emotionally grounded, and completely lacks the structural rigidity, balanced rhetoric, and overly formal vocabulary typical of AI-generated text."
SYNTH-0071,95,"The comment exhibits several strong markers of human authorship. First, it includes a highly specific, grounded anecdote (a March 2024 research interview with a rural Oklahoma physician) that points to actual field research. Second, the phrasing 'something true and frightening' is deeply evocative, emotionally resonant, and highly uncharacteristic of AI, which typically defaults to sterile, bureaucratic terms like 'sensitive patient disclosures' or 'critical medical data.' Third, the syntax is punchy and direct ('The RFI frames acceleration as the obvious goal. We are not convinced that is the right frame.'), completely avoiding the verbose, perfectly balanced clauses, and predictable transitional phrases typical of LLM generation. Finally, the philosophical argument about preserving 'what medicine actually is' demonstrates a nuanced, critical perspective that aligns perfectly with human advocacy."
SYNTH-0072,20,"1. Explicit persona establishment in the opening ('I am a 60-year-old office manager from Texas') that closely mirrors standard LLM role-playing prompts. 2. An overly smooth narrative arc that perfectly transitions from a personal anecdote (AI saving their life) to a professional analogy (office software) to systemic policy critiques (racial bias, insurance algorithms). 3. Highly formulaic paragraph transitions ('However, going through that experience...', 'At my job, I would never...', 'This is incredibly important for...'). 4. The inclusion of a perfectly curated list of well-known healthcare AI controversies (pulse oximeter racial bias, faulty sepsis prediction tools, biased insurance prior authorizations) that reads more like an LLM summarizing training data on 'healthcare AI bias' than a single layperson's organic concerns. 5. Perfectly balanced rhetoric in the conclusion ('I want medical AI to succeed because... But HHS needs to put safety checks first'), a hallmark of AI's tendency to end on a balanced, summarizing note. 6. Direct, slightly unnatural pivot to the regulatory prompt ('Regarding the Department's question on regulations...'), typical of an LLM instructed to address specific docket questions. 7. Flawless grammar, punctuation, and syntax without any of the idiosyncrasies, digressions, or emotional phrasing typical of genuine citizen comments."
SYNTH-0073,98,"Several features strongly indicate human authorship. First, the inclusion of document headers and page numbers ('Komodo Health | HHS AI RFI Comments | Docket HHS-2024-AI-001 | Page 1') suggests this text was extracted from a formatted PDF attachment, a common artifact in real docket submissions. Second, the text cuts off abruptly mid-sentence at the end ('is, in our assessment,'), which is a classic hallmark of a human hitting a character limit in a web form or making a copy-paste error, whereas AI models typically complete their thoughts unless hitting a strict token limit. Third, the tone is pointed, critical, and slightly condescending toward the agency ('lessons the Department was supposed to learn... and does not appear to have fully internalized'), which reflects the authentic frustration of a human policy advocate rather than the polite, constructive, and balanced tone typical of RLHF-tuned AI models. Finally, the text seamlessly integrates highly specific academic citations (e.g., Adler-Milstein and Jha, NBER working papers) and deep domain jargon without relying on the formulaic transitions or summarizing fluff common in AI-generated essays."
SYNTH-0074,95,"The comment exhibits numerous hallmarks of authentic human writing. It opens with a raw, specific personal anecdote ('My buddy Marcus') that lacks the polished, sanitized empathy typical of AI. The formatting includes spontaneous use of ALL CAPS for emphasis ('MOVE FAST', 'WHO BEARS THE RISK??', 'DRUG COMPANIES') and double question marks, which are common in passionate human internet discourse. The phrasing is highly conversational and cynical ('two-tier system with better branding'). Most tellingly, the comment features an abrupt, emotionally driven pivot at the end to a tangentially related grievance about drug company R&D spending and hospital reporting burdens—a classic characteristic of human public comments that AI models rarely generate unless explicitly prompted to mimic disjointed ranting."
SYNTH-0075,15,"1. Perfect five-paragraph essay structure that moves seamlessly from a personal anecdote to systemic critique to specific policy recommendations. 2. Highly engineered persona ('black man pushing 60', 'pulling rebar', 'Baton Rouge') designed to perfectly hit every major academic talking point regarding AI ethics (racial bias, training data diversity, explainability, liability). 3. Use of rhetorical questions to bridge the personal narrative and the policy critique ('Did the computer program know my background?'). 4. Inclusion of standard AI conversational concessions and idioms ('don't get me wrong', 'plain English'). 5. Cliché phrasing typical of LLMs discussing algorithms ('made me feel like just another data point'). 6. Uncanny translation of complex AI policy concepts into colloquialisms ('Testing it on people at a fancy college hospital doesn't mean it works for my crew')."
SYNTH-0076,95,"The comment exhibits strong markers of human authorship. It uses natural, colloquial phrasing ('My mama went eight months with,' 'getting worse faster than it already did') that lacks the sterile polish or forced dialect typical of AI roleplay. The emotional resonance feels authentic and is grounded in specific, believable details (billing software mix-ups, running a small business in Baton Rouge). The syntax is varied, utilizing short, punchy, conversational sentences ('Nobody got fired for that. Nobody even seemed all that concerned.') rather than the predictable, balanced clauses and transitional phrases typical of LLMs. Finally, the transition from personal anecdote to policy critique is direct and pragmatic, avoiding the overly formal, summarizing conclusions AI usually generates."
SYNTH-0077,10,"1. Inconsistent point of view and persona blending: The text starts in the third-person organizational voice ('Disability Rights Advocates urges'), abruptly switches to first-person singular for an anecdote ('My former patient... my clinical tenure') without introducing the speaker, and then reverts to the organizational voice ('our organization must emphasize'). This is a classic AI hallucination caused by conflicting prompt instructions (e.g., 'Write on behalf of an organization' mixed with 'Include a personal anecdote'). 2. Overly perfect, highly compressed narrative arc: The anecdote about 'Maria' perfectly encapsulates the complex issue of male-skewed reference data in a single, highly polished sentence, which is typical of AI-generated synthetic anecdotes. 3. Appositive em-dash injection: Uses perfectly formatted em-dashes to inject synthetic backstory ('—a woman in her sixties I cared for during my clinical tenure on a cardiac unit in Newark—'), a frequent AI structural quirk. 4. Unnatural phrasing: 'clinical tenure' is an unusual collocation; a real clinician would typically say 'time on the cardiac unit' or 'clinical practice.' 5. Simulated emotion: The use of all-caps ('ACCELERATE') and phrases like 'completely baffling' feel like artificial attempts to comply with a prompt to sound passionate, contrasting sharply with the dense bureaucratic jargon ('structural interoperability conditions') in the opening. 6. Formulaic conclusion: The final sentence acts as a standard AI-generated summary wrapping up the paragraph's theme."
SYNTH-0078,98,"The text contains strong indicators of human authorship, most notably the inclusion of PDF extraction artifacts (e.g., 'Caption Health | HHS AI RFI Response | Page 1') interspersed throughout the body, and an abrupt mid-sentence cut-off at the end, which is highly characteristic of a user pasting a longer document into a web form with a strict character limit. Furthermore, the comment includes highly specific, accurate citations to relevant medical literature and government reports, alongside proprietary internal statistics. The shift in tone from formal regulatory arguments to a practical, slightly more conversational concern from the 'compliance team' in the final paragraph is also a very natural human rhetorical move."
SYNTH-0079,95,"The text exhibits numerous hallmarks of authentic human authorship, particularly from a specialized policy or legal professional. It includes highly specific organizational data (a 2024 member survey, a September roundtable) and deep, accurate domain citations (Sendak et al., Finlayson et al., ONC Data Brief No. 58) that are woven naturally into a complex policy argument rather than merely summarized. The rhetorical style is nuanced, authoritative, and persuasive (e.g., 'That is a structural incentive problem, not a cultural one, and it will not self-correct'), lacking the formulaic transitions, overly balanced paragraph structures, or generic vocabulary typical of AI generation. Furthermore, the inclusion of document artifacts ('pcomments@hhs-healthai-rfi.gov', 'UpDoc Comments | HHS Health Sector AI RFI | Page 4') strongly indicates this text was copied and pasted from a formatted PDF or Word document submitted by a real organization."
SYNTH-0080,95,"This comment exhibits overwhelming evidence of human authorship. The text is rich with natural colloquialisms and conversational syntax ('got a pacemaker out of it,' 'half these ladies,' 'I get real worried,' 'spits out a result') that AI models rarely generate unless heavily and specifically prompted. The anecdote is highly specific and grounded (mentioning the Spokane VA, a specific doctor's name, and a 2019 timeline) without feeling contrived to fit a perfect narrative arc. Furthermore, the comment lacks any of the hallmark signs of AI generation, such as overly formal vocabulary, perfectly balanced clauses, robotic transitions, or a predictable five-paragraph essay structure. The concluding sentence ('we shouldn't have to argue with an algorithm too') provides a punchy, emotionally authentic capstone to a very human piece of writing."
SYNTH-0081,20,"1. Formulaic narrative arc: The text follows a rigid, predictable structure (historical context -> personal ethos -> statistical data -> academic literature -> numbered recommendations) that is too perfectly balanced for a typical human-written public comment. 2. AI-typical transition phrases: Uses classic LLM filler and transitions, most notably 'It is important to note that' in paragraph 4 and 'Additionally' in paragraph 5. 3. Superficial citation style: Academic references are dropped into the text as vague parentheticals (e.g., '(Shah et al., JAMA)', '(NEJM, 2017)') without footnotes, hyperlinks, or full citations, which is characteristic of an LLM recalling training data rather than a human professional citing specific papers. 4. Synthesized, overly formal phrasing: The text relies on robotic, highly polished summary sentences at the end of paragraphs, such as 'This type of failure represents a structural reality...' and 'This is a systemic failure condition that is hitting health system operating budgets directly.' 5. Prompted persona markers: The abrupt shift to first-person ethos ('I have been a hospital CFO for fourteen years. I sat through...') reads like a direct response to a system prompt instructing the AI to 'act as a hospital CFO.' 6. Formatting and list generation: The use of ALL CAPS headers followed by a perfectly parallel, three-point numbered list for recommendations is a default structural pattern for LLM policy or essay outputs."
SYNTH-0082,90,"The comment exhibits several strong markers of human authorship, specifically that of an academic expert. It is highly concise and direct, lacking the typical verbosity, balanced rhetoric, or formulaic structure common in AI-generated text. The vocabulary relies on precise, advanced economic and legal terminology ('principal-agent friction,' 'unpriced externalities,' 'ex ante,' 'ex post') used accurately and naturally. Furthermore, the use of the traditional academic citation shorthand '(cf. Agrawal et al., NBER 2019)' is a highly specific human stylistic choice rarely produced by default AI models. The overall tone is assertive and specialized, perfectly matching the provided signature without relying on the generic, diplomatic phrasing typical of LLMs."
