UID,human_author_probability,reason
HHS-ONC-2026-0001-0089,90,"Several strong indicators point to human authorship. First, the text contains pagination artifacts (the repeated address '4010 Moorpark Ave, Ste 114...') suggesting it was copy-pasted from a paginated document like a Word file or PDF. Second, there are human-like typos in the header ('Ste. 114TE 114') and inconsistent capitalization of the company name ('Medvidi' vs. 'MEDvidi'). Third, the text abruptly cuts off at the very end ('resulting'), which is a classic human error when pasting into a character-limited web form. Fourth, the presence of mixed spelling conventions ('behavioral' vs. 'behavioural', 'utilises') suggests multiple human authors collaborated on the draft or a human writer with mixed regional spelling habits. Finally, the content is deeply grounded in specific domain expertise, utilizing niche acronyms (USCDI, PHQ/GAD, SAMHSA) and technical AI evaluation concepts ('LLM as a Judge', 'prompt injection') while describing proprietary product features and legal disclaimers in a highly practical, non-generic manner."
HHS-ONC-2026-0001-0090,40,"1. Abrupt stylistic shift: The response to Question 4 completely abandons the human-like shorthand, bullet points, and abbreviations (e.g., '+', 'orgs', 'EHR') used throughout the rest of the document, switching to dense, verbose, fully formed paragraphs typical of LLM outputs. 2. Perfectly balanced rhetoric and paragraph structure: In Question 4, the text sets up a clear binary ('Safety must be addressed through both technical safeguards and operational controls') and follows it with rigid symmetry ('From a technical perspective...' followed by 'From an operational perspective...'). 3. Heavy reliance on the rule of three: Question 4 uses this classic AI pattern repeatedly (e.g., 'retrospective validation..., external testing..., and careful analysis...', 'calibration, clinically meaningful operating thresholds, and decision analytic impact', 'silent deployments, pragmatic trials, or cluster based study designs'). 4. Formulaic essay structure: Question 4 begins with a broad, generic thesis statement ('rigorous pre and post deployment evaluation is essential regardless of regulatory classification') and uses standard AI transitions ('It is also important to clearly define...'). 5. Comprehensive, exhaustive listing: Question 4 includes long, perfectly parallel lists typical of AI (e.g., 'incorrect recommendations, omissions, automation bias, hallucinated outputs, and performance degradation under distribution shift or missing data'). 6. Sanitized, corporate phrasing in Question 1: The bullet points in Question 1 exhibit standard AI sentence structures and vocabulary (e.g., 'The integration of technology into clinical workflows can generate apprehension among clinicians...', 'While the technology may be cost-competitive, providers are evaluating it in the context of broader concerns...'). 7. Rhetorical questions in Question 1: The use of paired rhetorical questions ('where does it fit in and what rules apply? How do we address regulatory requirements without stunting innovation?') is a common LLM technique for framing a problem."
HHS-ONC-2026-0001-0091,0,"1. Restating the prompt in the opening sentence of almost every answer (e.g., Q3: 'For non-medical device AI used in clinical care, novel legal and implementation challenges include...'; Q4: 'For non-medical device AI in clinical care, the most effective evaluation combines...'; Q7: 'The adoption of AI for clinical care is most strongly influenced by...'; Q8: 'Enhanced interoperability would materially expand market opportunities...').
2. Highly structured, perfectly balanced lists using semicolons to separate complex clauses (e.g., in Q7, the list of leadership roles and their responsibilities: 'clinical leadership... who determine...; executive leadership... who set...; IT and AI governance bodies... who control...; and compliance... who shape...'; in Q8, the list of areas where interoperability would have the greatest impact).
3. Formulaic paragraph structure in Q9, which follows a classic AI pattern: Paragraph 1 addresses the first part of the prompt (what patients want), Paragraph 2 begins with the transition 'At the same time' to address the second part (concerns), and Paragraph 3 begins with 'Overall' to provide a synthesized conclusion.
4. Heavy reliance on typical AI buzzwords, collocations, and phrases, such as 'actionable, transparent decision support,' 'meaningfully accelerate,' 'materially expand,' 'persistent challenges,' 'surfaces care gaps,' and 'robustness to data shifts.'
5. Lack of distinct human voice or specific, nuanced anecdotes; the text remains at a high level of generalized, dense corporate/policy speak throughout the answers, reading like a synthesized summary of bullet points.
6. The use of 'Overall,' as a concluding transition in Q9.
7. The use of 'At the same time,' as a contrasting transition in Q9.
8. Perfectly grammatical but overly dense and smooth narrative flow that lacks the typical idiosyncrasies, varied sentence structures, or minor imperfections of human writing."
HHS-ONC-2026-0001-0092,0,"1. The text cuts off abruptly mid-word at the very end ('reimbursement structur'), which is a classic artifact of an AI generation hitting a token limit and being copy-pasted without review. 2. The date 'February 18, 2026' is in the future, suggesting an AI hallucination or a prompt specifying a future scenario. 3. Frequent use of balanced, parallel rhetorical structures (e.g., 'The AI tool is an instrument; the clinician is the decision-maker'). 4. Use of anadiplosis (rhetorical chaining) in paragraph 3: 'High data quality is the prerequisite for high algorithmic accuracy, and high accuracy is the prerequisite for patient safety.' 5. Repeated use of 'rather than' to create neat contrasts: 'meaningful clinician oversight rather than perfunctory confirmation' and 'core clinical skill rather than an elective technical interest'. 6. Use of the 'not merely X, it is Y' construction: 'Reducing clinician burnout is not merely a workforce satisfaction issue, it is a patient safety imperative.' 7. Rule of three patterns: 'limited capital, technical infrastructure, and administrative bandwidth' and 'grants, technical assistance programs, or favorable reimbursement policies'. 8. The highly formulaic, perfectly structured opening and overly smooth transitions between complex topics are characteristic of LLM outputs."
HHS-ONC-2026-0001-0093,20,"1. Anomalous future date (February 18, 2026) which strongly suggests an AI hallucination or a prompt artifact. 2. Extreme reliance on the 'rule of three' for rhetorical effect, appearing at least five times (e.g., 'empowers physicians..., reduces diagnostic variability, and supports earlier...'; 'enables more timely intervention, improves longitudinal care management, and may reduce avoidable hospitalizations...'; 'aligning regulatory authorization, workforce empowerment, and payment modernization...'; 'encourage responsible adoption, improve patient access, and strengthen the United States’ leadership...'; 'reimbursement modernization, modality-based valuation approaches, and coordinated federal engagement'). 3. Heavy use of AI-typical corporate clichés and buzzwords (e.g., 'harness the transformative potential', 'responsibly embed', 'stands ready to serve as a constructive partner'). 4. Perfectly balanced, antithetical phrasing used repeatedly (e.g., 'does not replace physician interpretation; rather, it strengthens and standardizes it', 'empower — not replace — the healthcare workforce', 'at the modality level — not solely at the individual disease level'). 5. Formulaic, overly smooth narrative arc that transitions flawlessly from product introduction to clinical benefits, policy recommendations, and a concluding call to action. 6. Consistent use of spaced em dashes for rhetorical emphasis, a frequent stylistic hallmark of LLM generation. 7. Overly polished, frictionless transitions between paragraphs (e.g., 'As HHS evaluates pathways...', 'We also note that...', 'While these issues are complex...')."
HHS-ONC-2026-0001-0094,10,"1. Inappropriate LLM terminology (Self-insertion): In paragraph 5, the text uses the phrase 'long context windows' ('modern AI—through personalization and long context windows—has the unique ability...'). This is highly specific jargon relating to Large Language Model architecture, which is out of place in a cardiology policy comment discussing clinical AI and reveals the underlying model's self-referential training. 2. Overuse of 'While' for rhetorical balancing: The text exhibits a strong structural tic of starting sentences with 'While' to create balanced, concessionary statements. This occurs six times throughout the text (e.g., 'While this approach can uncover...', 'While the College is acutely aware...', 'While AI is a powerful tool...'). 3. Formulaic paragraph structures and conclusions: Paragraphs follow a strict AI-like structure of introducing a concept, providing a balanced caveat, and ending with a neat, summarizing bow (e.g., 'By taking these actions, the government can clarify the role of clinicians and tools such as AI to maintain the needed trust in the healthcare system.'). 4. Classic AI transitional phrases: The text relies on standard, slightly cliché AI transitions to open paragraphs or introduce new thoughts, such as 'As technology rapidly advances...' and 'At the same time...'. 5. Rule of three pattern: The text frequently groups concepts into threes, a common LLM rhythmic device. Examples include 'interpret, adapt, and individualize' and 'cutting edge, transparent, and accurate.' 6. Out-of-scope thematic leaps: The sudden inclusion of 'The advent of quantum computing...' in the Privacy and Cybersecurity section feels like an LLM pulling in generalized tech-policy training data to pad the section, rather than a focused argument typical of a medical specialty society. 7. Token limit truncation: The text cuts off mid-sentence at the very end ('Ensuring alignment and interoperability of frameworks without'), which is a classic artifact of an AI generation hitting its maximum output token limit. 8. Frictionless, buzzword-heavy phrasing: The text uses overly smooth, slightly dramatic LLM flourishes like 'art and nuance of medicine,' 'uncover unique contexts,' and 'whole of government approach' instead of the drier, more precise language typical of regulatory lawyers."
HHS-ONC-2026-0001-0095,90,"Several factors strongly indicate human authorship. First, the text contains highly specific, verifiable institutional knowledge, such as InStride Health's focus on pediatric OCD and a specific case study collaboration with The Wharton School. Second, it raises niche, practitioner-level policy arguments—such as Illinois state regulatory hurdles, vendor contract liability disclaimers, and specific clinician concerns regarding the energy intensity of AI—that reflect real-world operational friction rather than generic AI-generated talking points. Third, the text cuts off abruptly at the very end ('rather than h'), which is a classic human behavioral artifact caused by pasting text into a regulatory web portal (like Regulations.gov) and hitting a character limit without noticing. Finally, the text lacks typical LLM stylistic markers, avoiding flowery language, generic fluff, and repetitive transitional phrases, instead utilizing the dense, precise style typical of corporate regulatory affairs teams."
HHS-ONC-2026-0001-0096,98,"Several features strongly indicate human authorship and rule out AI generation. First, there is inconsistent and idiosyncratic capitalization of 'AI' as 'Ai' and 'ai' throughout the middle sections, whereas LLMs almost universally default to 'AI'. Second, there is a glaring copy-paste error in Section I, where the text for '2. Risk-Based Regulatory Framework Could Be Determined' and '3. Risk-Based Regulatory Framework' are duplicated verbatim—a classic human editing mistake. Third, the text contains human typos like 'heathcare' and random capitalization ('Transforms Rural Healthcare'). Fourth, the document abruptly truncates at the very end ('1. Intermediary AI Evaluation Resea'), which is typical of a human submission error or a character limit cutoff, not an AI generation. Finally, the inclusion of highly specific, messy contact information and a list of exact file attachments (.pdf, .jpg) reflects a human compiling a real-world submission packet."
HHS-ONC-2026-0001-0097,10,"1. Abrupt Token Limit Cutoff: The text ends mid-word ('integra'), which is a classic hallmark of an AI language model hitting its maximum output token limit during generation and being copied/pasted without review. 2. Simulated Future Context & Prompt Artifacts: The letter is dated February 19, 2026, and references RFK Jr. as HHS Secretary and Dr. Oz as CMS Administrator. This strongly suggests the text was generated by an AI responding to a specific prompt to simulate a future policy scenario based on late-2024 political nominations. 3. Generic, Out-of-Context Definitions: The definition provided for 'ambient intelligence' ('uses AI in devices to detect the presence of humans and respond accordingly') is a generic, non-medical definition. A human medical policy writer would specifically refer to ambient clinical voice documentation or AI scribes, whereas an LLM pulls from broader, generalized training data. 4. Missing Footnote: The text includes a superscript '2' ('improve prior authorization processes.2') but fails to provide the corresponding footnote at the bottom of the document, a common LLM hallucination when mimicking academic or policy formatting. 5. Formulaic Transitions and Phrasing: The text relies heavily on classic LLM boilerplate and transitional phrases, such as 'These challenges underscore the importance of...', 'The nuance and complexity of...', and the balanced 'While [benefit], [drawback]' structure ('While AI offers the potential to streamline... over-reliance on the technology...'). 6. Generic AI Ethics Boilerplate: The bulleted list of principles under 'Regulatory, Payment Policy, and Programmatic Design Considerations' reads like a standard, generalized LLM output for 'AI ethics principles' (privacy, representative data, transparency, stakeholder input) rather than highly specific dermatological policy demands."
HHS-ONC-2026-0001-0098,100,"The text contains several definitive markers of human authorship. Most notably, it includes embedded page headers/footers ('HHS AI RFI / ASRS Response p.2', etc.) which are artifacts of extracting text from a PDF or Word document, something an AI would not naturally generate. Additionally, the text cuts off abruptly at the end ('similar to those used by'), which is typical of a copy-paste truncation rather than an AI's natural completion. The content itself is highly specialized, featuring precise domain knowledge of medical billing (e.g., CPT code 92229, the distinction between physician work and practice expense) and specific policy references (NIH's proposed Controlled-Data Access policy) that perfectly match the authentic lobbying style of a professional medical society."
HHS-ONC-2026-0001-0099,0,"1. Future-dated artifacts: The letter is dated February 23, 2026, and includes hallucinated future dates in the footnotes (August 28, 2025, and June 12, 2025), proving it is a simulated scenario generated by a prompt rather than an authentic historical comment. 2. Rigid enumeration and rule of three: The section detailing AI benefits relies on a highly formulaic, robotic progression ('One way we anticipate...', 'A second way AAPA foresees...', 'A third way AI can positively impact...'). 3. Conversational footnote style: Footnote 4 explains a calculation using conversational, AI-typical meta-language ('The 50/50 statistic comes from comparison of total number of providers from footnote 2 along with those of footnote 1 combined with...') instead of standard formal citation formatting. 4. Repetitive structural formatting: The document uses a highly predictable template in the 'Considerations' section, where every subsection concludes with a perfectly parallel, bolded bullet point ('• AAPA Recommendation:'). 5. Overuse of AI transitional phrases: The text relies heavily on standard LLM transitions and connective tissue, such as 'As such,' (used three times), 'However, while AAPA recognizes...', and 'Given AI's significant potential...'. 6. AI-typical vocabulary: The text employs classic LLM buzzwords and overly polished, balanced rhetoric (e.g., 'transformative potential,' 'burgeoning technology,' 'assumption of veracity'). 7. Token limit truncation: The text ends abruptly mid-word ('without oversig'), which is a classic artifact of a generative AI model hitting its maximum output token limit."
HHS-ONC-2026-0001-0100,95,"The presence of repeated address blocks throughout the text strongly indicates a PDF-to-text conversion artifact, which is typical of human-submitted formal letters on letterhead. The comment demonstrates deep, highly specific domain expertise (e.g., referencing PLA coding changes, 45 CFR 92.210, and CLIA enforcement discretion for remote review) that perfectly aligns with current laboratory industry lobbying efforts. Furthermore, it includes a very human-like deferral to another organization's specific wording ('defer to the language recommendations outlined in the ACLA response'). While the dates and names appear to be altered (possibly anonymized or future-dated for a specific scenario), the underlying text lacks typical AI stylistic markers and reads exactly like a professional trade association's policy advocacy letter."
HHS-ONC-2026-0001-0101,100,"Several features definitively mark this as a human-written document. Most notably, the text contains repeating institutional address blocks ('Memorial Sloan Kettering Cancer Center / 1275 York Avenue / New York, NY 10065') that interrupt sentences mid-stream (e.g., between 'AI' and 'models', and between 'As a' and 'result'). This is a classic artifact of text copied from a paginated PDF with footers or letterhead, which an AI would not naturally generate. Furthermore, the comment demonstrates deep, highly specialized domain expertise and authentic grievances from clinical informaticists. References to PACS 'exam jackets,' DICOM and HL7/FHIR standards, the budget-neutral Medicare Physician Fee Schedule, and specific contractual disputes over 'foreground IP' and unpaid data annotation reflect genuine, nuanced human advocacy rather than the generalized policy language typical of AI models."
HHS-ONC-2026-0001-0102,0,"1. Hallucinated/Future Dates: The text consistently cites dates in the future (e.g., a docket date of 'December 23, 2025,' surveys from 'December 2025,' and a GAO report from 'July 2025'). This consistent temporal anomaly is a hallmark of an AI model hallucinating citations or responding to a prompt set in a future context. 2. Repetitive Contrastive Rhetoric ('Not X, but Y'): The author relies heavily on a highly formulaic contrastive structure to open arguments across multiple sections. Examples include: 'The most consequential barrier... is not regulatory burden... It is the absence...', 'This is not fixed by... It is fixed by...', 'It is not a new layer... It is the architectural foundation...', and 'The novel issue... is not liability... It is what happens...'. 3. Formulaic Meta-Discourse: The text uses repetitive, robotic signposting to introduce evidence, lacking human variation. Examples include: 'The evidence for the consequences of this absence is specific,' 'The evidence for why this reorientation is necessary comes from,' and 'The evidence for this is specific and documented.' 4. Overuse of Thematic Buzzwords: There is an unnatural, algorithmic density of the words 'structural' and 'architecture' used to project authority (e.g., 'structural paradox,' 'accountability architecture,' 'governance architecture,' 'structural change,' 'architectural requirements,' 'incentive architecture'). 5. Rule of Three: The text frequently employs the 'rule of three' for perfectly balanced, artificial-sounding pacing (e.g., 'Who is specifically responsible... How do we know if it is working... And what triggers when it isn't...', 'accountability, measurement, and consequence'). 6. Token Limit Cutoff: The text abruptly ends mid-sentence ('with'), which is a classic artifact of an AI generation hitting its maximum output token limit. 7. Simulated Document Formatting: The inclusion of repeating footer text ('The Interstitial Institute | theinterstitialinstitute.com') and sequential page numbers ('1', '2', '3', '4') is a common AI behavior when prompted to generate a formal 'document' or 'report,' simulating the appearance of a copy-pasted PDF."
HHS-ONC-2026-0001-0103,100,"The text contains clear artifacts of being extracted from a human-written PDF document, including letterhead contact information, page numbers, and date headers appearing in the middle of the text (e.g., 'Page 2 of 11'). Additionally, the comment cuts off abruptly at the end ('business incentives t'), which is a common artifact of scraping or character limits. The content itself is highly specific, referencing real-world surveys (a September 2024 joint survey with Rock Health), specific organizational initiatives (Primary Care Innovation Network), and employs standard, nuanced policy advocacy language without any of the generic filler, balanced rhetoric, or predictable transitions typical of AI-generated text."
HHS-ONC-2026-0001-0104,0,"1. Inclusion of a definitive AI conversational preamble ('Here's a condensed version in your voice:'), which is a classic copy-paste error from an LLM chat interface. 2. Highly repetitive, perfectly balanced rhetorical structures, specifically the 'X is not Y — it is Z' pattern used three separate times ('not a neutral condition — it is an active risk', 'not a preference — it is the structural condition', 'not progress — it is an uncontrolled experiment'). 3. Consistent use of em dashes to deliver the punchline of these rhetorical statements. 4. Highly structured, formulaic paragraph progression (Introduction -> Regulation -> Privacy -> Evidence -> Core Philosophy -> Conclusion). 5. Overly polished, authoritative tone that synthesizes complex policy and clinical arguments with zero grammatical or syntactical flaws, typical of LLM 'professional' personas. 6. Use of typical LLM transitional phrasing and framing ('There is also a serious evidence problem', 'Finally, decades of psychotherapy research...')."
HHS-ONC-2026-0001-0105,95,"The comment exhibits several strong markers of human authorship, most notably a glaring grammatical omission in the opening sentence ('AI development should be slowed and research and ethical guidelines [missing verb] for use'), which is a common human drafting error but extremely rare in AI-generated text. Additionally, the phrasing is emotionally driven, direct, and slightly clunky at the end ('if they ever can be' without a preceding comma), completely lacking the polished, perfectly balanced, and hedged rhetoric typical of language models."
HHS-ONC-2026-0001-0106,100,"This comment exhibits multiple definitive markers of human authorship. First, it includes a raw, unformatted Wikipedia URL pasted directly into the middle of the text, followed immediately by a missing period before the start of the next sentence ('...linked_to_chatbots Any implementation...')—a classic human copy-paste formatting error that AI models do not make. Second, it uses highly natural, conversational colloquialisms ('saves them a buck') rather than the sanitized, formal language typical of AI. Finally, the use of double exclamation points ('!!') at the end conveys genuine human emotion and urgency, lacking the measured, perfectly balanced tone of AI-generated text."
HHS-ONC-2026-0001-0107,10,"1. Extreme over-reliance on the 'rule of three' (triadic structures) for lists and descriptions throughout the text. There are over 20 instances, including: 'patient safety, compliance, and oversight'; 'developed, validated, and monitored'; 'structure, provenance, and longitudinal linkage'; 'sponsors, sites, and technology platforms'; 'safe, scalable, and trustworthy'; 'trust, accountability, and long-term adoption'; 'data provenance, auditability, and linkage'; 'common standards, implementation guidance, and conformance mechanisms'; 'quality, traceability, and governance'; 'regulatory, clinical, and operational'; 'interoperability, security, and data quality'; 'development, approval, and use'; 'regulatory decisions, clinical guidelines, and increasingly AI-enabled decision support'; 'structure, provenance, and auditability'; 'develop, validate, and monitor'; 'reduce redundant data transformation, support more representative datasets, and increase trust'; 'narrowly defined, operationally integrated, and supported by reliable underlying data'; 'streamline administrative processes, support clinical operations, or analyze population-level trends'; 'incomplete, poorly governed, or insufficiently representative'; 'generation, standardization, and reuse'; 'grounded in high-quality evidence, transparently governed, and designed to complement existing clinical workflows'; 'innovation, research, and evidence generation'; and 'cohort identification, trial feasibility, and evidence generation'. 2. Frequent use of em dashes to insert parenthetical clauses or emphasize points, a common LLM stylistic quirk (e.g., 'expectations—when paired with...', 'care—where EHR certification...', 'technologies—despite producing data...', 'workflows—particularly where...'). 3. Perfectly balanced, highly polished rhetoric with a sterile, overly formal corporate tone that lacks any idiosyncratic human voice or variation in sentence rhythm. 4. Formulaic paragraph structures, often beginning with a broad assertion followed by a list of three supporting elements, or using contrasting statements starting with 'While' or 'Conversely'. 5. Overuse of standard AI transition words and phrases, such as 'Together, these factors', 'From a regulatory and programmatic perspective', 'By contrast', 'Conversely', and 'While'. 6. Use of the 'not only... but also' construction to balance a sentence ('not only in deploying AI tools in care delivery, but also in establishing the evidence base')."
HHS-ONC-2026-0001-0108,30,"1. Use of the formal transition word 'Hence,' to begin the concluding sentence, which is a frequent LLM structural marker for summarizing arguments; 2. A perfectly parallel, four-part list in the final sentence ('reduce...', 'ensure...', 'hold...', 'support...'); 3. Highly balanced and comprehensive rhetoric that synthesizes four distinct policy domains (consumer protection, clinical efficacy, corporate accountability, and regulatory standardization) into a single, overly polished sentence; 4. Use of paired-word phrasing or doublets ('adoption and deployment'); 5. A classic rule-of-three pattern ('privacy, safety, and efficacy'); 6. Anomalous mid-sentence capitalization ('AI Medical devices', 'AI Chatbots') which frequently occurs when an LLM integrates specific capitalized keywords directly from a user's prompt."
HHS-ONC-2026-0001-0109,95,"The comment exhibits multiple hallmarks of human authorship and lacks any discernible AI-generated features. The phrasing 'I already am inundated' is slightly awkward and highly indicative of natural human drafting (an AI would almost certainly output 'I am already inundated'). Furthermore, the writer includes a specific, lived-experience detail ('inundated with advertisements to use AI in my practice') that grounds the comment in reality. The inclusion of 'environmental impacts' alongside privacy risks is a unique, individualized concern that deviates from the standard, generic clinical risks (like HIPAA compliance or diagnostic bias) an AI would typically generate. The tone is direct, unembellished, and lacks the predictable rhetorical structures, transitional phrases, or overly polished summaries typical of LLMs."
HHS-ONC-2026-0001-0110,90,"The comment exhibits deep, highly specific domain expertise regarding CMS billing codes (APCM, HCPCS G-codes, Digital E/M, CCM, RPM) and regulatory frameworks (SaMD, Physician Fee Schedule methodology) typical of specialized corporate policy teams. The repetitive, precise legal disclaimers carving out specific use cases strongly reflect human legal drafting. Crucially, the text contains distinct human formatting artifacts: repeated document headers ('ONC ASTP Feb 2026 RFI Initial Response 2/12/26') likely resulting from copy-pasting a paginated Word or PDF document, and a mid-word truncation at the very end ('Software as a Me'), which is a classic hallmark of a human user hitting a character limit in a web submission form. While the 'Direct Answer' and 'Explanation' structure is rigid, it is a standard convention in formal regulatory RFI responses."
HHS-ONC-2026-0001-0111,100,"The comment contains multiple hallmarks of unedited human writing, including internet shorthand ('r' instead of 'are'), capitalization errors ('Ai'), and word choice errors ('insure' instead of 'ensure'). Most notably, it contains a significant semantic error ('ensure the market forces victimize' instead of 'ensure the market forces do not victimize'), which is a classic human drafting mistake where the writer loses track of the sentence's polarity. The repetitive phrasing ('impact... negatively impacts') and missing punctuation further confirm this was quickly typed by a human without proofreading, containing zero features typical of AI generation."
HHS-ONC-2026-0001-0112,95,"The comment contains several distinct markers of human authorship, including typographical errors such as a missing hyphen in 'under regulated' and a double period at the end of the text ('use..'). Additionally, it uses a slightly non-standard idiom ('frightening at the least' instead of 'frightening to say the least'), which AI models typically correct to the standard phrasing. The impassioned, conversational tone combined with these minor imperfections strongly indicates a human writer."
HHS-ONC-2026-0001-0113,95,"The comment exhibits deep, hyper-specific clinical and institutional knowledge that strongly indicates human authorship. It references localized, real-world experiences at Penn Medicine, such as the specific beta rollout of Dragon Copilot in EpicCharts and the exact workflow friction of using the Doximity app (recording, transcribing to the cloud, and manually pasting into the EMR). Furthermore, it includes highly specialized domain expertise perfectly aligned with the neurosurgery/stroke submitters, such as the FDA clearance technicalities of viewing RapidAI imaging on a mobile device versus a full-resolution radiology workstation, and the zero-sum nature of RVU allocation. The tone is direct, professional, and entirely lacks the rhetorical fluff, repetitive transitions, or overly balanced generalizations typical of AI-generated text."
HHS-ONC-2026-0001-0114,100,"This comment exhibits zero features of AI generation and contains multiple hallmarks of authentic human writing. Most notably, it includes genuine grammatical and typographical errors ('ask ChatGPT it\'s opinion' instead of 'its'; 'ChatGPT just keep responding' instead of 'kept') that AI models rarely produce. The sentence structure includes a natural, conversational run-on sentence that lacks the perfectly balanced, predictable syntax typical of LLMs. Furthermore, the anecdote is highly specific and idiosyncratic (a client waiting for insurance using ChatGPT for romantic advice), and the conclusion relies on a subjective, slightly spiritual concept ('energetic connection') that is common among human therapists but highly uncharacteristic of AI-generated text."
HHS-ONC-2026-0001-0115,95,"Several features strongly indicate human authorship, primarily natural grammatical imperfections that AI models rarely produce. In the second sentence, there is a missing word due to a likely editing artifact ('it is critical that the services individuals and families [receive] are safe'). Additionally, there is faulty parallelism in the third sentence ('have compromised... as well as abruptly and unsafely terminating'), which is a common human drafting error. The use of the abbreviation 're:' is typical of human professional correspondence but uncommon in default AI generation. Finally, the comment naturally integrates domain-specific knowledge (the 'therapeutic relationship' being the greatest predictor of clinical change) without the pedantic over-explanation typical of AI models."
HHS-ONC-2026-0001-0116,90,"The text exhibits several strong indicators of human authorship. Most notably, it contains idiosyncratic capitalization errors mid-sentence ('They are not Sufficient.', 'act of Composition.') which are highly uncharacteristic of AI models unless explicitly prompted. The comment is deeply grounded in highly specific, niche technical domain knowledge (IETF SECDISPATCH, SLSA Level 3, RFC 9334) and directly advocates for the author's own open-source tool without the explanatory fluff or overly balanced objectivity typical of AI. The rhetorical style is punchy and direct ('These are necessary. They are not Sufficient.'), lacking common AI structural tropes, repetitive transition words, or predictable narrative arcs. The highly specific self-citations and formatting further support that this was drafted by a human subject-matter expert."
HHS-ONC-2026-0001-0117,100,"The comment contains hard line breaks mid-sentence, which is a classic artifact of a human copy-pasting text from a PDF or a strictly formatted document. Furthermore, the text uses highly specific process-improvement jargon ('Go/No-Go thresholds', 'predictable failure modes', 'corrective action plans') that perfectly aligns with the author's specific credential 'LSSGB' (Lean Six Sigma Green Belt). The recommendations are deeply grounded and practical, offering specific metrics (e.g., 'exceed 20% for any language group for two consecutive months') and accurate legal references (Title VI, Section 1557, ADA, Section 508) rather than the vague, generalized platitudes typical of AI-generated text."
HHS-ONC-2026-0001-0118,95,"The comment exhibits multiple hallmarks of authentic human writing. It references a specific, niche professional organization (PsiAN), which is typical of a practitioner responding to a call to action. The text lacks common AI features such as overly balanced rhetorical structures, flowery vocabulary, or formulaic transitions. Furthermore, it contains a minor punctuation omission (a missing comma after the introductory clause 'As a parent with children growing up in the era of AI') and slightly colloquial syntax ('based in' rather than 'based on'), both of which strongly indicate natural human typing rather than AI generation."
HHS-ONC-2026-0001-0119,98,"The comment contains several strong indicators of human authorship, most notably natural typographical errors such as 'recentlyh' and inconsistent capitalization ('Ai' instead of 'AI'). The narrative voice is highly authentic, featuring a vulnerable personal disclosure ('am still a therapy patient') that AI models rarely generate by default. The sentence structure is conversational and earnest, completely lacking the rigid, perfectly balanced rhetoric, predictable transitions, or overly polished vocabulary typical of AI-generated text. Finally, the unpunctuated sign-off ('Carol Gould San Francisco California') is characteristic of a human quickly typing into a web form."
HHS-ONC-2026-0001-0120,80,"The comment exhibits the precise, dense, and highly specific bureaucratic tone typical of a formal organizational submission (such as from a trade association or health IT vendor). It directly references specific RFI questions ('Questions 3 and 8') and immediately delivers a targeted policy recommendation without any of the broad, sweeping introductory fluff common to AI generation. Furthermore, the vocabulary demonstrates deep domain expertise in federal health IT policy (e.g., 'purpose-of-use awareness,' 'identity and authorization controls at the point of use'). While the text employs a 'rule of three' structure in its lists, this is a standard rhetorical device in legal and regulatory drafting, and the overall precision and lack of generic filler strongly point to human subject matter experts."
HHS-ONC-2026-0001-0121,20,"1. Cliché opening hook: The phrase 'The U.S. healthcare system stands at a critical juncture' is a highly typical AI-generated opening used to establish urgency. 2. Formulaic collaborative rhetoric: The use of 'Together, we can build a forward leaning...' is a common AI default for persuasive or policy writing. 3. 'Not only... but also' construction: 'Achieving these aims will require not only federal leadership but also a unified national vision...' is a classic AI rhetorical pattern. 4. Heavy reliance on em dashes for parenthetical emphasis: The text frequently uses em dashes to insert clauses (e.g., '— not punitive regulatory or enforcement postures —', '— from traditional machine learning to advanced generative models —', '— especially when responsible use requires...', '— worrying that AI could diminish...', '— for example, post discharge...', '— whether through dedicated...'). 5. Dense, synthesized lists: The response to question 1 opens with a perfectly balanced, 7-item list of barriers ('financial constraints, liability concerns, malpractice impact, change management challenges, infrastructure complexity, misaligned reimbursement incentives, and patient trust') that reads like an AI summarization. 6. Rigid enumeration: In response to question 2, the text uses a highly structured 'First, ... Second, ... Third, ... Finally, ...' format to present arguments, a hallmark of LLM generation. 7. Sweeping, perfectly balanced concluding sentences: Paragraphs often end with overly polished, summarizing statements, such as 'Transitioning to value based models would allow the healthcare system to absorb AI’s deflationary benefits and reinvest the savings generated by automation back into the broader ecosystem.' 8. 'To that end' transition: Used to smoothly pivot from the problem statement to the proposed solution, a very common AI transition phrase. 9. Overly smooth narrative arc and uniform tone: The text transitions flawlessly from a high-level systemic problem to specific organizational successes, to detailed policy recommendations, maintaining a highly polished, buzzword-dense corporate tone throughout that lacks human idiosyncrasies."
