UID,human_author_probability,reason
SYNTH-0059,95,"The comment exhibits numerous hallmarks of authentic human writing. It uses natural, conversational phrasing and colloquialisms ('eighteen months back', 'throw in the towel', 'older folks') that AI rarely generates without explicit prompting. The narrative flows associatively from a highly specific personal anecdote ('cardiologist here in Tucson') to a recent news event ('UnitedHealth... NaviHealth system') without the rigid, balanced structure typical of LLMs. The sentence structures are varied and slightly informal, lacking the overly polished, formulaic transitions or vocabulary common in AI text. Finally, the concluding sentence delivers a sharp, emotionally grounded moral argument ('a decision with predictable victims') that feels genuinely rooted in human civic frustration."
SYNTH-0060,15,"1. Highly structured narrative arc that perfectly transitions from a personal anecdote to systemic critique, broadens to other marginalized groups, and concludes with specific policy demands. 2. Overly neat persona integration, such as using the phrase 'show their work' to perfectly (and somewhat artificially) tie back to the 'retired middle school teacher' persona. 3. Programmatic broadening of scope to include a checklist of vulnerable populations ('immigrants,' 'underfunded clinics in poorer neighborhoods,' 'minorities,' 'different economic backgrounds'), which is a common AI alignment feature. 4. Register clash, mixing highly formal, AI-typical phrasing ('The most fragile individuals inevitably suffer the worst consequences') with forced colloquialisms ('screws up,' 'worry sick'). 5. Use of the classic AI transition word 'Furthermore' to begin the penultimate paragraph. 6. Lack of natural digressions or organic emotional flow; the anger ('It makes me so angry to think about') is stated rather than felt in the syntax, which remains perfectly paced and grammatically flawless."
SYNTH-0061,95,"The comment exhibits numerous hallmarks of authentic human corporate authorship. It relies on highly specific, proprietary internal data (e.g., '64% of our technology vendors', '14 months after go-live', '40 unique sets of evidentiary rules') rather than the broad generalizations typical of AI. The vocabulary reflects deep, practical industry expertise ('go-live', 'billing gray zones', 'EHR consolidation') and sophisticated economic reasoning regarding vendor lock-in and switching costs. Furthermore, the inclusion of a document footer ('Sonic Healthcare USA Comments | HHS-AI-RFI-2024 | Page 2') strongly indicates this text was extracted from a formal, multi-page PDF submitted by a real organization's policy or legal team."
SYNTH-0062,10,"1. Incongruous formatting vs. vocabulary: The text artificially forces lowercase sentence starts (after the first two sentences) and systematically strips apostrophes from contractions ('thats', 'cant', 'hasnt'), yet employs highly sophisticated policy vocabulary ('forecloses choices', 'legitimate choice', 'real oversight'). Humans writing at this level of syntactic complexity do not systematically turn off sentence capitalization while perfectly capitalizing acronyms like 'HHS' and 'IT'. 2. Formulaic narrative arc: The comment follows a perfectly structured, AI-typical progression: persona establishment (41 years in Denver) -> dense personal anecdote -> rhetorical pivot ('thats not a glitch') -> systemic policy critique -> balanced call to action. 3. Information-dense exposition: The anecdote ('two years into a new risk-scoring system at her hospital in Pueblo, got misclassified and almost never got the cardiology referral') packs an unnatural amount of specific, prompt-satisfying details into a single sentence, which is a hallmark of AI generating a fictional backstory. 4. AI-typical pre-buttal: The phrase 'slowing down to build real oversight first isnt being anti-technology' is a classic LLM rhetorical device used to inject nuance, anticipate counterarguments, and maintain a balanced tone. 5. Overly smooth transitions: The pivot from a specific clinical anecdote to a broad regulatory argument ('that means this decision forecloses choices...') is too seamless and reads like an LLM synthesizing a personal story with a macro-level policy directive."
SYNTH-0063,90,"The comment exhibits highly specific, nuanced policy expertise typical of a professional advocacy organization. It demonstrates a deep understanding of real-world operational challenges, such as the distinction between FDA clearance and local deployment safety, and the 'financial impossibility' of removing deeply integrated tools. The text is highly efficient and direct, lacking the typical throat-clearing, verbose filler, or overly balanced rhetoric common in AI generation. Furthermore, the use of the phrase 'has made plain' is a natural, slightly idiomatic human expression that LLMs typically bypass in favor of words like 'demonstrated' or 'highlighted'."
SYNTH-0064,10,"1. Unnatural insertion of page headers ('Apple Inc. Comments | HHS AI RFI 2024 | Page X') at intervals that do not correspond to actual document pagination (e.g., Page 1 and 2 have fewer than 200 words, and Page 3 contains only 8 words), indicating an AI fulfilling a formatting prompt rather than a genuine copy-pasted document. 2. Heavy reliance on the 'Not X, but Y' rhetorical structure (antithesis), a classic AI pattern (e.g., 'not a regulatory bottleneck — it is a performance gap'; 'not incidental. It is structural'; 'not in new territory here. We are in familiar territory'; 'not as a condition... but because'). 3. Use of punchy, definitive short sentences to anchor complex paragraphs ('This is not a solvable edge case.'), which is a common LLM pacing technique. 4. Overly smooth, academic literature review style (citing Sendak, Goddard, Obermeyer, Ash) that is highly uncharacteristic of corporate regulatory comments from tech companies, suggesting the AI was prompted to synthesize specific academic papers. 5. Unnatural APA-style self-citation for an internal corporate study ('(Apple Inc., 2024)'). 6. Perfectly balanced, highly synthesized phrasing with dense modifiers ('prospective, multi-site, population-stratified real-world validation requirements'), typical of advanced LLMs. 7. Frequent use of em dashes for dramatic pause and clarification, a common AI stylistic choice. 8. Overly engineered transitional phrasing ('What concerns us more, though, is the second-order effect.')."
SYNTH-0065,90,"The comment exhibits overwhelming evidence of human authorship. It includes highly specific, proprietary internal data (e.g., 'Q1 2025 internal contract analysis covering 47 health system clients,' '$340,000 compliance overhead') and authentic, first-person professional experiences ('I spend a lot of time reviewing these vendor agreements'). The citations are deeply embedded in the specific niche (Adler-Milstein and Jha in Health Affairs, ONC 2024 annual report) and applied logically to the argument without the superficial summarization typical of AI. The tone is pragmatic and critical, lacking the formulaic transitions, overly balanced rhetoric, or generic fluff common in AI-generated text. Finally, it concludes with a concrete offer to share internal documentation alongside specific corporate email addresses."
SYNTH-0066,95,"The comment exhibits highly natural, conversational phrasing ('computer-flagging system,' 'got in front of a cardiologist,' 'whatever the software recommended') that lacks the formal, sterile polish typical of AI. The use of polysyndeton in the second paragraph ('fewer nurses and bigger caseloads and clinicians who are rushed and just go with whatever...') reflects genuine human frustration and spontaneous thought, whereas AI typically defaults to standard comma-separated lists. The transition from personal anecdote to policy argument is direct and unpretentious ('What I want HHS to understand is...'), avoiding the formulaic transition words and balanced rhetoric AI models favor. The narrative is grounded in a highly specific, plausible medical scenario without over-dramatizing or summarizing the broader implications using typical AI buzzwords."
SYNTH-0067,100,"This comment exhibits zero discernible features of AI generation and possesses numerous hallmarks of authentic human writing. It includes highly specific, idiosyncratic personal details (naming the wife 'Dolores', fighting through exactly 'three appointments', teaching 7th grade for '31 years') that are integrated naturally into the narrative. The author uses conversational approximations ('something like ten times higher') rather than the precise, authoritative data points typical of AI. Furthermore, the final sentence is a passionate, slightly run-on construction driven by emotion, ending with a pointed, cynical challenge to the agency ('I'd ask them to be honest that they're choosing to let this continue')—a tone and structure that AI models naturally avoid."
SYNTH-0068,15,"1. Formulaic five-sentence paragraph structure that perfectly maps to an LLM zero-shot prompt response: [Corporate Greeting] -> [Critique of Premise] -> [Specific Problem with Citation] -> [Proposed Solution] -> [Justification]. 2. Use of standard AI corporate boilerplate in the opening: 'UnitedHealth Group appreciates the opportunity to share our insights on...'. 3. Overly dense, perfectly polished syntax with zero structural variation or natural human phrasing. 4. Use of the adverb 'increasingly' ('increasingly focusing on'), a frequent LLM filler word for establishing trends. 5. The concluding sentence ('This specific reporting will verify that...') acts as a neat, artificial bow tying the argument together, typical of LLM summarization tendencies. 6. Unrealistic brevity and format: a major corporation like UnitedHealth Group would submit a lengthy, formally structured PDF with letterhead and extensive legal analysis, not a single, highly compressed 100-word paragraph."
SYNTH-0069,90,"The comment exhibits numerous hallmarks of human authorship. It uses natural, colloquial phrasing ('short on cash', 'fooling themselves', 'mess up') and contains slight grammatical informalities ('Since then I go' instead of 'Since then I have gone'). The personal details (75 years old, Vietnamese, working retail in Omaha, heart doctor retiring in 2022) are integrated organically rather than feeling like a forced persona. Furthermore, the writer expresses complex socio-economic concepts using plain, impactful language ('the computer will just be the whole doctor') rather than the sterile, academic terminology (e.g., 'exacerbating systemic disparities') that AI models typically default to. The text completely lacks common AI transition words, overly balanced sentence structures, and predictable rhetorical patterns."
SYNTH-0070,95,"Several strong indicators point to human authorship. Most notably, the text contains a realistic PDF copy-paste artifact ('IBM Corporation | HHS AI RFI Response | Page 2' followed by the cut-off word fragment 'er,'), which is highly characteristic of a human copying from a formatted document into a web form and extremely rare for an AI to generate spontaneously. Additionally, the text mixes highly professional bureaucratic language with slightly informal, natural phrasing ('getting made right now'). The arguments are highly specific and grounded in practical implementation experience (e.g., noting an 'uptick in charting requirements' rather than the generic AI benefits/risks typically generated by default LLM prompts)."
SYNTH-0071,90,"The comment exhibits highly specific, grounded socio-economic observations—such as the impact of AI on clerical jobs predominantly occupied by female and minority staff—that reflect real-world advocacy rather than generic AI talking points. Furthermore, it demonstrates a nuanced understanding of the medical profession's lived experience by contrasting the theoretical promise of AI reducing provider fatigue with the practical reality of heavier charting demands. The tone, vocabulary, and concise structure perfectly match the formal style of a professional medical association's policy advocacy team, completely avoiding typical AI filler phrases, predictable transitions, or overly balanced rhetorical structures."
SYNTH-0072,15,"1. Explicit persona injection in paragraph 2 ('I'm 61 and I've worked as an administrative assistant...'), which reads exactly like an LLM system prompt rather than organic human background sharing. 2. Too smooth a narrative arc, moving flawlessly from a personal patient anecdote to professional experience, then to a historical analogy (EHRs), and finally to a systemic legal critique. 3. Perfect narrative symmetry and thematic callbacks in the conclusion, specifically referencing the opening anecdote ('Just as I brought up with my own physician') and the persona ('buying new office equipment'), which is a hallmark of AI essay-structuring algorithms. 4. Register clash and tone inconsistency, awkwardly blending colloquialisms ('huge headaches,' 'hit the brakes,' 'I don't get why') with highly technical, dense policy jargon ('alter the reimbursement structures,' 'sweeping determinations,' 'independent review panels funded entirely outside the software sector'). 5. Unnaturally comprehensive checklist of academic arguments; the text manages to perfectly hit every major policy critique of AI in healthcare (liability, automation bias/alert fatigue, algorithmic bias, EHR lock-in, and the major questions doctrine) within a short, supposedly personal comment. 6. Use of cliché AI transition phrases, such as 'There are just too many unanswered questions' in paragraph 5."
SYNTH-0073,20,"1. Unnatural narrative arc and persona inconsistency: The comment begins with an exaggerated 'confused layperson' persona ('honestly I'm not sure this is even the right place to ask') but abruptly shifts to making highly specific, wonky policy demands ('rewrite the payment regulations', 'create independent review panels'). 2. Disjointed continuity and pronoun reference error: The text introduces a pharmacist in sentence 1, pivots to directly addressing the agency in sentence 2 ('You're trying to figure out...'), and then awkwardly snaps back to the pharmacist in sentence 3 ('I asked her...'). This indicates an AI poorly stitching together a prompted anecdote with a policy argument. 3. Forced colloquialisms mixed with formal phrasing: The text awkwardly blends forced casual language ('feds', 'this stuff', 'slow way down') with formal legal/regulatory vocabulary ('possesses the legal power', 'transparency rules'). 4. Slight malaphor/idiom blending: The phrase 'lock them in stone' is a slight mangling of the standard idioms 'set in stone' and 'locked in', a common artifact of LLM token prediction. 5. Over-engineered, checklist-style anecdotes: The inclusion of two separate, very brief medical encounters ('My pharmacist mentioned...', 'Like I brought up at my own clinic...') feels like an AI fulfilling a prompt to include personal medical anecdotes rather than a natural human train of thought."
SYNTH-0074,95,"The comment exhibits numerous hallmarks of authentic human authorship, particularly from a professional advocacy organization. It lacks typical AI fluff, filler, or predictable rhetorical structures. Instead, it makes a highly specific, pragmatic policy argument about IT vendor lock-in and interoperability standards, drawing a direct historical parallel to EHR consolidation over the past 15 years. The connection between administrative vendor lock-in and the specific clinical needs of sickle cell patients experiencing acute pain crises is nuanced and grounded in real-world advocacy experience, rather than the generic clinical benefits or risks an AI would typically generate. The direct, concise tone and the inclusion of standard formal letterhead with specific contact information further support human authorship."
SYNTH-0075,95,"The comment exhibits numerous hallmarks of genuine human authorship and lacks any discernible AI markers. It uses natural emotional repetition ('I understand that. I really do.', 'look at him, really look at him') and colloquial idioms ('scares me to death', 'sick to my stomach', 'pump the brakes') that flow organically. The narrative includes highly specific, grounded imagery reflecting lived experience, such as the patient 'in the hospital gown' and the relatable grievance about doctors typing on 'laptops they bring in the room' instead of making eye contact. The syntax is conversational, slightly informal, and lacks the overly balanced structures, complex nested clauses, or sterile vocabulary typical of LLM-generated text."
SYNTH-0076,80,"The comment exhibits precise, domain-specific vocabulary ('operational efficiencies,' 'predictive model,' 'independent clinical judgment') typical of a professional advocacy organization like the American Hospital Association. The rhetorical contrast between patient benefit and facility efficiency reflects a nuanced understanding of real-world healthcare policy tensions. Furthermore, the phrasing is direct and grounded (e.g., 'the physician in the room') without the overly balanced, verbose, or formulaic structures typical of AI generation."
SYNTH-0077,90,"The comment exhibits strong markers of human authorship, particularly from an academic or medical professional. It is extremely brief and lacks the typical introductory or concluding fluff generated by AI. The use of highly specific domain terminology ('demographic performance stratification') is natural and precise. Furthermore, the formal third-person opening ('respectfully submits') aligns perfectly with traditional legal and regulatory docket conventions, while the closing sentence delivers a punchy, unhedged rhetorical point that avoids the typical balanced neutrality of AI models."
SYNTH-0078,95,"The comment exhibits numerous hallmarks of authentic human writing. It uses a conversational, unpretentious tone with colloquial phrasing ('hospital bosses,' 'fancy policy words,' 'got her condition wrong'). The narrative integrates highly specific, grounded personal anecdotes—such as comparing healthcare AI to retail tech rollouts—which reflects human cognitive mapping rather than AI synthesis. Furthermore, the meta-commentary expressing frustration with the confusing legal jargon of the regulatory notice is a common and genuine reaction from citizen commenters. The text completely lacks typical AI structural markers, such as overly balanced rhetoric, robotic transitions, or cliché vocabulary (e.g., 'delve,' 'multifaceted,' 'underscore')."
SYNTH-0079,99,"This comment exhibits profound emotional resonance and idiosyncratic storytelling that strongly indicate human authorship. The narrative includes highly specific, lived-in details, such as the exact hospital (UCHealth in Aurora) and the subtle physical observation of the husband 'protecting his right side.' The pacing and varied sentence structure, particularly the poignant focus on 'the silence' in the second paragraph, demonstrate a human mastery of subtext and grief that AI struggles to replicate organically. Furthermore, the casual but accurate reference to academic literature ('Kelley and her co-authors') is integrated naturally, avoiding the overly formal or hallucinated citations typical of AI. Finally, the conclusion is a definitive human marker: rather than wrapping up with a neat, forward-looking summary or polished call to action, it ends on a raw, unresolved note of personal loss ('I do not know what to do with that folder...')."
SYNTH-0080,10,"1. Inconsistent point of view and persona slip: The text shifts abruptly from a third-person corporate voice ('NextGen Healthcare formally recommends') to a first-person singular perspective ('my primary focus as a medical officer'), which is a hallmark of an AI prompted to adopt a specific role or persona. 2. Classic AI hedging and disclaimer language: The phrase 'While my perspective is rooted in clinical leadership rather than direct regulatory drafting' closely mirrors standard LLM qualifying statements used to bound its expertise. 3. Perfectly balanced rhetoric: The structure 'we are sacrificing more than just bedside manner; we are actively degrading a component...' uses perfectly balanced clauses and a semicolon, which is highly typical of an LLM's default persuasive tone. 4. Dense, hyper-formal vocabulary: The text strings together complex, synthesized phrases like 'therapeutic relationship impact assessments,' 'independent predictor,' and 'proven medical efficacy' in a frictionless manner characteristic of AI generation. 5. Abrupt truncation: The comment ends abruptly at '1.', which often indicates a copy-pasted AI response where the user failed to include the generated list or the model hit a token limit."
SYNTH-0081,90,"The comment exhibits strong markers of human authorship, particularly in its tone of genuine frustration and righteous indignation. Phrases like 'whatever demographic profile' and 'just stop fighting' are colloquial and emotionally resonant. The rhetorical contrast between the 'quiet version' and 'louder version' feels organic rather than mechanically generated. Furthermore, the text lacks typical AI filler, hedging, or overly diplomatic conclusions; instead, it ends with a punchy, direct, and accusatory statement ('deciding not to use that leverage is a deliberate choice') that is highly characteristic of a passionate human advocate."
SYNTH-0082,100,"The comment exhibits highly natural, idiomatic phrasing ('getting bounced between providers,' 'caught his TBI,' 'went sideways') that lacks the formal, predictable structure of AI-generated text. The emotional tone ('It baffles me') feels authentic and grounded in a specific, believable personal anecdote. The transition from the personal story to the broader policy implications is organic and lacks the typical transitional markers, balanced rhetoric, or overly polished narrative arcs favored by LLMs. There are zero discernible features of AI generation."
SYNTH-0083,10,"1. Generic organizational self-identification: The opening phrase 'Our national diabetes advocacy organization' is highly unnatural for a real entity, which would state its actual name. This strongly indicates an AI responding to a persona prompt (e.g., 'Write a comment from the perspective of a national diabetes advocacy organization'). 2. Formulaic summarization: The final sentence begins with 'The core issue remains clear:', a classic LLM structural marker used to neatly wrap up an argument. 3. Overly dense, hyper-formal vocabulary: Phrases like 'substantive personnel oversight,' 'cost-containment parameters,' and 'sanctioned algorithmic tools' are strung together in a way that feels artificially generated to sound authoritative. 4. Unnatural phrasing: The use of 'at documented scale' instead of 'on a massive scale' or 'as documented,' and 'greater velocity' instead of 'faster rate' or 'speed,' are typical of LLM word-choice optimizations. 5. Lack of specific citations: Despite referencing 'documented scale' and 'concrete evidence,' the comment provides zero actual citations, data points, or specific examples, which is common in AI text that mimics the shape of evidence-based policy writing without providing actual substance. 6. Programmatic inclusion of secondary impacts: The pivot to 'disproportionately impacting the female and minority workers' reads like a formulaic inclusion of social impact parameters often generated by AI when prompted to write comprehensive policy critiques."
SYNTH-0084,90,"The comment exhibits numerous hallmarks of authentic human writing. It uses informal, expressive punctuation (double exclamation points, double question marks, and double hyphens instead of formatted em-dashes) and capitalization for emphasis ('TWICE', 'FASTER') that AI models typically avoid unless explicitly prompted. The phrasing includes natural, vague attributions ('I read somewhere that...') and a classic layperson disclaimer ('I'm not a lawyer or a doctor, just a librarian in Illinois'). Furthermore, the narrative flow is conversational and slightly meandering, jumping from a personal anecdote to pulse oximeters to procedural questions about the docket. The underlying emotional logic—connecting a doctor's rushed misdiagnosis to the fear of 'faster' AI—demonstrates human associative reasoning rather than the highly structured, balanced argumentation typical of AI-generated text."
SYNTH-0085,95,"The text contains a classic human grammatical error—a dangling modifier ('Writing on behalf of the Society..., HHS must assess...'), which accidentally implies HHS is doing the writing. AI models almost universally avoid this error, favoring syntactically perfect constructions like 'On behalf of the Society..., I urge HHS to...'. Furthermore, the comment is a single, dense, unpadded sentence that lacks the typical balanced rhetoric, introductory fluff, or formulaic structure of AI-generated text. The highly specific socio-economic focus on female and minority medical coders also aligns perfectly with authentic human organizational advocacy."
SYNTH-0086,85,"The comment is a single, highly dense sentence that reads exactly like a formal institutional policy statement. It lacks any typical AI filler, conversational padding, or generic moralizing. The vocabulary is highly specific to health policy ('prospective equity impact assessments stratified by patient population'), and the direct attribution to a specific academic division strongly points to human authorship from a professional stakeholder."
SYNTH-0087,90,"The comment is a single, highly specific sentence that reads exactly like a formal position statement from a professional medical society. It uses precise, domain-specific terminology ('prospective real-world validation,' 'single-institution benchmarks') that reflects deep knowledge of current debates in medical AI evaluation. It lacks any typical AI filler, conversational framing, or overly balanced rhetorical structures, getting straight to a concrete policy recommendation."
SYNTH-0088,95,"The comment exhibits strong markers of human authorship, most notably a dangling modifier ('On behalf of the National Association of Social Workers, HHS must halt...'). An AI language model would almost certainly resolve this grammatical awkwardness by writing 'we urge HHS to halt' or similar. Additionally, the comment is extremely brief, direct, and lacks the typical introductory filler, balanced clauses, or verbose explanations characteristic of AI-generated text. The phrase 'whatever remaining leverage they currently hold' carries a natural, slightly emotive tone typical of human advocacy."
SYNTH-0089,95,"The comment exhibits highly natural, colloquial phrasing ('bounced around', 'coming for us too') and lacks any typical AI structural markers such as hedging, balanced 'pros and cons' rhetoric, or overly formal transitions. The sentence 'Someone made a budget decision and called it a care decision' is a punchy, cynical aphorism highly characteristic of genuine citizen frustration with bureaucracy. Furthermore, the specific distinction between Tricare/VA beneficiaries and commercial patients demonstrates a grounded, practical understanding of healthcare administration integrated seamlessly into a personal grievance."
SYNTH-0090,0,"1. Unnatural juxtaposition of persona and academic knowledge: The author establishes a blue-collar persona ('I work construction') but then casually drops a perfectly formatted academic citation ('W. Nicholson Price II and colleagues wrote in JAMA back in 2019 that existing tort frameworks do not cleanly assign liability'), indicating an AI fulfilling a prompt to include specific evidence while maintaining a persona. 2. Contrived authenticity marker: The sudden, unrelated digression about a 22% increase in supplemental insurance premiums is a classic artifact of an AI prompted to include a minor, irrelevant grievance to sound more like an 'everyday citizen.' 3. Heavy reliance on the rule of three: The text repeatedly uses this rhetorical device (e.g., 'contractual and financial and bureaucratic'; 'once a system is integrated..., once the billing codes..., once the EHR vendor...'; 'Not a safe harbor. Not a voluntary best practice. A named...'). 4. Perfectly balanced antithetical rhetoric: Sentences like 'I am not saying don't adopt AI. I am saying don't adopt it...' and 'It is asking how to accelerate. It is not asking who takes the blame...' are too polished and structurally perfect. 5. Overly engineered narrative arc: The seamless flow from a personal anecdote (brother Cale) to a secondary anecdote (VA system), to a professional analogy (scaffolding), to academic literature (JAMA), and finally to a concrete policy demand is highly characteristic of AI-generated essays. 6. Thematic callback: The neat return to the construction analogy ('fixing a structural problem after the concrete is poured') in the latter half of the text feels like a programmed structural loop rather than organic human drafting. 7. Lack of natural phrasing in the citation: The phrase 'existing tort frameworks do not cleanly assign liability' sounds like it was lifted directly from an academic abstract or a prompt instruction, clashing with the conversational tone of the surrounding text."
SYNTH-0091,95,"The comment contains header and footer artifacts ('American Association of Naturopathic Physicians Comments | HHS AI RFI | Page 1') that strongly indicate it was copy-pasted or extracted from a formal organizational PDF or Word document. Furthermore, the tone is direct and slightly adversarial ('finds it baffling'), which is characteristic of human advocacy groups but atypical for AI, which usually defaults to neutral, diplomatic language. The text is highly concise and lacks any of the standard AI filler, balanced rhetoric, or predictable structural tropes."
SYNTH-0092,95,"The comment exhibits strong human markers, particularly the blunt, slightly informal phrasing ('are just going to finance market capture') mixed with highly specific industry jargon ('EHR consolidation,' 'vendor lock-in dynamics'). It lacks typical AI fluff, throat-clearing, or overly balanced sentence structures. The concise, three-sentence structure gets straight to the point, reflecting a human advocate's directness rather than an LLM's tendency to over-explain, summarize, or hedge. The specific historical grievance regarding EHRs feels authentic to a health-tech startup's perspective."
SYNTH-0093,85,"The comment exhibits several hallmarks of human authorship, including a dangling modifier in the opening sentence ('On behalf of UnidosUS, HHS must...'), which an AI would typically correct to 'we urge HHS to...'. The phrasing is cognitively dense and slightly clunky ('utilizing federal payment structures to drive uptake funds monopolies'), lacking the smooth, predictable flow of LLM generation. Furthermore, the text relies on highly specific, grounded organizational context (UnidosUS, Michigan, 'our compliance background') and makes practical, nuanced arguments about vendor lock-in without the typical verbosity or balanced hedging seen in AI outputs."
SYNTH-0094,90,"The comment exhibits strong markers of human authorship, particularly from a policy advocate. It is highly concise, lacks typical AI filler or overly balanced rhetorical structures, and directly states an organizational affiliation (National Disability Rights Network). Furthermore, it uses specific legal and advocacy terminology (e.g., 'meaningfully challenge', 'medically necessary care') that reflects deep familiarity with the subject matter and due process concerns, rather than the generalized summaries typical of AI generation."
SYNTH-0095,90,"The comment is a single, highly concise sentence that uses standard legal and regulatory boilerplate ('respectfully submits that') typical of institutional submissions. It lacks the conversational padding, overly balanced clauses, or flowery vocabulary typical of AI-generated text. The specific, targeted focus on 'systemic accountability gaps' and 'meaningful recourse' reflects professional policy writing by a human advocate or legal representative rather than generic AI generation."
SYNTH-0096,95,"The comment exhibits strong markers of human authorship, most notably its structure as a single, passionate run-on sentence connected by conjunctions ('and', 'yet'). AI models typically default to well-punctuated, balanced, and multi-sentence structures. Additionally, the text seamlessly integrates a specific personal background ('Thirty-two years in cardiac care') with a punchy, colloquial rhetorical device ('that's not a malfunction, that's a choice') and a highly specific policy grievance, completely lacking typical AI transition words, formal phrasing, or predictable narrative arcs."
SYNTH-0097,98,"This comment exhibits a highly distinct, authentic human voice characterized by pragmatic professional experience and nuanced policy critique. The specific, localized geographic details (Pierre, Brookings) are integrated naturally into a believable personal anecdote that grounds the entire piece. The writer references niche academic research (Ash's team on health IT unintended consequences) accurately and contextually, which is rare for AI without highly specific prompting. The syntax is varied, conversational, yet sophisticated ('What I am is familiar with...', 'The ratchet only moves one direction'), completely avoiding the formulaic transitions, overly balanced rhetoric, and predictable structures typical of LLMs. Furthermore, the philosophical argument about society's right to choose 'slower, more accountable' medicine demonstrates original, values-based reasoning."
SYNTH-0098,100,"The comment contains definitive markers of human authorship and analog submission, including fax artifacts ('Page 1 of 1', 'Fax transmission complete') and an OCR-style typo ('echocar diogram'). The conversational syntax ('My doc'), idiomatic expressions ('hand out pink slips', 'That stuck with me'), and lack of terminal punctuation in the numbered list (missing question marks) strongly deviate from standard AI output. Furthermore, the highly specific, mundane personal details (age, veteran status, Rockford clinic, retired cardiologist) feel authentic and grounded in lived experience."
SYNTH-0099,90,"The comment exhibits strong markers of human authorship, particularly in its assertive, unbalanced rhetorical stance. Unlike AI, which typically hedges and presents a 'both-sides' view of technology, this text directly attacks the premise of the inquiry ('approaches the issue in reverse'). It uses highly specific, authentic policy advocacy phrasing ('individuals without institutional leverage', 'adverse algorithmic outcomes') rather than generic AI buzzwords. The brevity, punchy sentence structure, and lack of typical AI transition words (e.g., 'Furthermore', 'Moreover') strongly point to a human policy professional drafting an organizational response."
SYNTH-0100,20,"1. Highly formulaic persona adoption in the opening sentence ('Writing as a [Title] at [Institution], I, [Name], offer this feedback...'), which is a classic hallmark of an LLM fulfilling a role-playing prompt. 2. Use of the dramatic intensifier 'out of profound concern', a common AI stylistic flourish. 3. Unnatural, overly academic phrasing used to describe vulnerable populations ('those with minimal institutional influence'). 4. An overly perfect, dense narrative arc for a four-sentence comment: it moves flawlessly from persona introduction to policy critique, to a punchy conceptual transition ('The ratchet effect is real.'), and ends with a perfectly balanced predictive conclusion. 5. High density of policy buzzwords ('expediting implementation', 'algorithmic errors', 'federal reimbursement structures', 'tolerating known harms') that feel algorithmically assembled rather than naturally drafted."
SYNTH-0101,90,"The comment is a single, highly concise sentence typical of corporate advocacy. It uses dense, specific regulatory and industry terminology ('real-world performance validation standards,' 'staged deployment requirements') accurately and without the conversational padding or explanatory fluff common in AI generation. The direct, unembellished structure is standard boilerplate for formal docket submissions by organizations, showing zero typical AI hallmarks."
SYNTH-0102,100,"The comment contains clear document formatting artifacts ('Page 1', 'Page 2') that indicate it was copy-pasted or scraped from a formal PDF or Word document, a hallmark of human submission processes. Furthermore, the text uses highly specific, culturally resonant terminology ('accelerationist framing') and punchy, opinionated advocacy ('Patients need human presence, not faster processing') that lacks the typical verbosity, hedging, and formulaic structure of AI-generated text."
SYNTH-0103,95,"The comment exhibits highly specific, idiosyncratic details ('neighbor Dot,' 'paper chart,' 'adrenal condition') and avoids the generic generalizations typical of AI. The sensory descriptions of nursing ('watching a person's hands,' 'noticing that a family member went quiet') demonstrate lived experience rather than AI's tendency to use buzzwords like 'non-verbal cues' or 'holistic care.' Furthermore, the staccato, fragmented repetition ('Not anxiety. Not old age.' and 'Not a department. Not a system.') creates a natural, passionate rhythm, and the phrase 'not decoration around it' is a highly original, conversational metaphor that strongly indicates human authorship."
SYNTH-0104,95,"The comment exhibits highly authentic human writing traits, including colloquial phrasing ('Two years back', 'makes zero sense') and short, blunt sentence structures ('Nobody called. I waited three weeks.') that AI models rarely generate unless explicitly prompted to mimic informal speech. The transition from a highly specific, believable personal medical anecdote to a direct, slightly frustrated policy critique lacks the typical balanced rhetoric, verbose transitions, or over-explanation characteristic of AI-generated text."
SYNTH-0105,95,"Several features strongly indicate human authorship. First, the inclusion of document headers ('Johns Hopkins Medicine | HHS AI RFI Comments | Page 1') suggests a human copied and pasted text from a formal PDF or Word document submission. Second, the text demonstrates deep, grounded domain expertise, referencing specific historical parallels (EHR rollouts, sepsis prediction algorithms) and nuanced clinical risks (automation bias) in a natural, unforced manner. Third, the sentence structure is highly varied, utilizing punchy, conversational transitions ('We have watched this pattern before.') rather than the formulaic, overly balanced transitional phrases (e.g., 'Furthermore,' 'It is crucial to note') typical of LLMs. Finally, the text lacks generic AI filler, maintaining a tight, authoritative, and highly specific institutional voice throughout."
SYNTH-0106,90,"The comment exhibits numerous hallmarks of authentic human writing. It uses natural, conversational colloquialisms ('getting bounced between', 'totally slammed', 'making calls') that AI rarely generates without explicit prompting. The narrative includes highly specific, idiosyncratic details (working as a database manager at a NY library, a sister's 2022 autoimmune condition) that ground the argument in lived experience. Furthermore, the text lacks common AI structural markers—there are no perfectly balanced lists, overly formal transitions, or typical AI vocabulary words. The slightly informal and redundant phrasing ('actual regular people') perfectly captures the authentic, frustrated voice of a citizen advocate."
