UID,human_author_probability,reason
SYNTH-0051,20,"1. Perfectly engineered narrative arc: the text transitions flawlessly from a personal anecdote to a professional analogy (construction), to a real-world news citation (ProPublica), to a 3-point policy demand, and finally to a full-circle conclusion referencing the initial construction analogy. 2. Overuse of single-sentence paragraphs for dramatic emphasis ('They are not small enough to absorb.', 'Those are the people bearing the cost of this.'), which is a common AI stylistic quirk when prompted for a persuasive or emphatic tone. 3. Highly structured, formulaic rhetorical transitions ('I'm not telling that story to complain... I'm telling it because...', 'When HHS asks...', 'I am not opposed to AI... But...'). 4. Rule-of-three pattern used for rhetorical effect ('trust the model, move fast, and assume the errors are small enough to absorb'). 5. Staccato, repetitive sentence structures used to simulate hard-hitting human emotion ('HHS knows the NaviHealth situation exists. The reporting is public. The lawsuits are public.'). 6. The persona itself (a 40-year construction veteran providing a blue-collar, common-sense contrast to high-tech healthcare policy) feels specifically prompted, as AI models frequently generate these exact demographic contrasts when asked to write compelling advocacy comments."
SYNTH-0052,95,"The comment exhibits numerous hallmarks of genuine human authorship and lacks any discernible AI features. The phrasing is natural and colloquial ('two years back', 'some automated flagging system', 'got it right'), avoiding the sterile, overly formal vocabulary typical of AI models. The narrative is grounded in a specific, emotionally resonant personal anecdote ('sitting in a waiting room not knowing, stays with you') that feels authentic rather than melodramatic or artificially polished. Furthermore, the text completely lacks common AI structural tropes, such as introductory filler, balanced rhetorical clauses, rule-of-three lists, or a summarizing conclusion. The final plea ('Whatever you decide here, please slow down and put that first') is direct, simple, and highly characteristic of a real citizen expressing concern to a regulatory body."
SYNTH-0053,0,"1. Persona hallucination and factual contradiction: The text claims to be submitted by 'eClinicalWorks' (a major electronic health records software vendor) but then refers to 'hospitals like ours.' A human representative of eClinicalWorks would know they are a technology company, not a hospital, which strongly indicates an AI model hallucinated the persona or conflated a software vendor with a healthcare provider. 2. Highly formulaic, single-sentence structure: The comment perfectly balances multiple complex policy arguments in a highly condensed, unnatural format ('accelerating [X] without resolving [Y] will cost [Z] while eroding [W]'). 3. Generic placeholder quantification: The phrase 'hundreds of thousands annually' reads like a generic AI-generated placeholder rather than a specific, calculated financial impact a real organization would cite. 4. Standard AI policy rhetoric: Uses predictable, polished AI phrasing like 'accelerating AI adoption' and 'eroding the human judgment.'"
SYNTH-0054,85,"The comment perfectly matches the standard, direct advocacy style of professional organizations. It lacks typical AI hallmarks such as throat-clearing, overly balanced clauses, or generic filler. Furthermore, the rhetorical contrast at the end ('not afterthoughts appended once harm is already documented') demonstrates a pointed, opinionated advocacy tone typical of human policy writers, rather than the neutral, overly cautious, or verbose style often generated by default AI models."
SYNTH-0055,95,"The comment exhibits numerous hallmarks of authentic human authorship. First, the author explicitly narrows the scope of their feedback ('narrower than the full scope of what HHS is asking'), which contrasts sharply with AI's tendency to comprehensively address every facet of a prompt. Second, the personal anecdote is highly specific ('men under sixty-five', 'eleven days') and avoids the overly polished or perfectly resolved narrative arcs typical of AI generation. Third, the text seamlessly integrates a specific, real-world journalistic reference (ProPublica and STAT News on NaviHealth) to support its argument. Fourth, the vocabulary reflects genuine advocacy and policy experience ('neutral default', 'condition participation', 'My specific ask is this') without relying on typical AI transition words. Finally, the closing inquiry about attending an in-person public hearing is a highly idiosyncratic, practical human concern that AI models almost never generate spontaneously."
SYNTH-0056,95,"The text exhibits overwhelmingly human characteristics, most notably the inclusion of pagination artifacts ('Page 1', 'Page 2') which typically result from copy-pasting a formatted document (like a PDF or Word file) into a web form. The tone is authentically confrontational and specific to advocacy ('The framing of this RFI troubles us', 'We genuinely do not understand why...'), lacking the diplomatic, balanced 'both-sides' framing typical of AI models. It uses punchy, varied sentence structures ('These are not edge cases.') and demonstrates a nuanced understanding of clinical labor dynamics rather than relying on generic AI talking points. There is a complete absence of standard AI transitional phrases, filler words, or formulaic paragraph structures."
SYNTH-0057,95,"The comment exhibits strong markers of human authorship, including an authentic personal anecdote, natural colloquialisms ('getting bounced between doctors'), and capitalization for emphasis ('TWO YEARS'). The argument contains deep, nuanced insights into systemic bias and the human element of medicine ('What those doctors missed wasn't information, it was willingness to actually look at her') rather than relying on generic AI talking points. The phrasing is highly original and punchy ('same blind spots just run quicker', 'optimize that relationship away entirely'), completely lacking the predictable structure, balanced rhetoric, and sterile tone typical of AI-generated text."
SYNTH-0058,90,"The comment is a single, highly focused sentence typical of an organizational top-line message or summary statement. It blends institutional authority ('The American Psychological Association urges HHS') with a grounded, emotional appeal ('when they are scared or in pain'), which is a hallmark of human-written advocacy and PR copy. It completely lacks the verbose, formulaic, or overly balanced structures typical of AI-generated text, instead delivering a direct and punchy policy stance."
SYNTH-0059,20,"1. Perfectly balanced narrative arc that moves flawlessly from a personal anecdote to professional credibility, then to a policy critique, and finally a call to action, all within a single concise paragraph. 2. Rule-of-three pattern used to list vulnerable populations ('rural patients, patients whose symptoms don't match whatever profile the system was trained on, patients who can't easily get a second opinion'). 3. Highly polished, dramatic rhetorical contrast ('No algorithm flagged it. A careful human being did.'). 4. The emotional bookend/tie-back ('There are a lot of Lilys out there') is a hallmark of LLM-generated persuasive writing. 5. The transition from the anecdote to the policy argument is too smooth and relies on classic AI phrasing templates ('I have spent [X] years in [field] watching what happens when systems prioritize [A] over [B]'). 6. Unusually precise integration of technical/policy buzzwords ('efficiency metrics', 'depersonalized', 'profile the system was trained on') into what is otherwise framed as a layperson's emotional plea."
SYNTH-0060,90,"The comment is a single, direct sentence typical of organizational advocacy. It lacks any structural or lexical hallmarks of AI generation, such as filler words, balanced clauses, or overly smooth transitions. Furthermore, the use of highly specific, emerging policy terminology ('human-relationship impact assessments') combined with a direct organizational attribution points strongly to human domain expertise and authorship."
SYNTH-0061,95,"Several strong indicators point to human authorship. First, the comment ends abruptly mid-sentence ('before they decide the algorithm'), which is a classic human error caused by accidental submission, copy-paste mistakes, or character limits—something AI models do not do unless explicitly prompted. Second, the meta-commentary expressing cynicism about the public comment process itself ('who actually reads these comments') is highly characteristic of genuine citizen engagement. Third, the analogy comparing medical AI to warehouse supply chain optimization is highly original, grounded in the author's stated 19-year career in Tacoma, and lacks the generic analogies typical of AI. Finally, the casual but accurate reference to a 2019 JAMA article by W. Nicholson Price reflects authentic layperson research, and the varied syntax, including the effective use of conversational fragments ('Same logic.', 'Not theoretically responsible.'), perfectly captures a frustrated but articulate human voice."
SYNTH-0062,90,"The comment exhibits highly specific, grounded operational details (e.g., reconciling payer documentation across three regional insurers, specific Q2 2024 compliance review metrics) that reflect real-world bureaucratic pain points rather than generic AI talking points. The rhetorical framing ('submits these comments with some reluctance') and idiomatic phrasing ('locks the complexity in') feel natural and authentic. The logical progression from the administrative burden of current tools to the risks of future AI adoption demonstrates a nuanced, human understanding of healthcare policy and reimbursement workflows."
SYNTH-0063,100,"This comment exhibits zero features of AI-generated text. It is written as a single, 168-word run-on sentence, completely defying the balanced syntax, proper grammar, and structured pacing inherent to default AI outputs. The breathless, stream-of-consciousness style lacks standard punctuation ('catch he went quiet he stopped returning texts he made a joke'), which is a classic hallmark of fast, emotional human typing. Furthermore, the nuanced observation about a client making 'a joke... that wasn't really a joke' and the bitter, unpolished professional framing ('not a clinician with fancy credentials') demonstrate a level of raw, lived human experience and frustration that AI models do not naturally produce."
SYNTH-0064,95,"The comment exhibits highly natural, conversational syntax and colloquial phrasing ('caught what was actually wrong', 'speed AI adoption up') that strongly contrast with the formal, sanitized vocabulary typically used by AI ('diagnosed the underlying condition', 'accelerate AI adoption'). It seamlessly integrates a highly specific personal anecdote ('sister Renee', 'clinic outside Scranton') with a nuanced, historically aware policy argument (comparing AI vendor lock-in to the 'EHR situation'). The slightly run-on, associative sentence structure mimics genuine human thought progression, and there are absolutely zero standard AI transitions, filler words, or balanced rhetorical tropes."
SYNTH-0065,80,"The comment is a single, direct sentence typical of organizational advocacy. It lacks common AI filler, preambles, or overly flowery language. The vocabulary ('bias auditing,' 'equity impact assessments') is highly specific to current policy discourse, and the concise, targeted nature of the request strongly points to a human policy advocate or a standard organizational template."
SYNTH-0066,20,"1. Highly formulaic overall structure consisting of an introduction, problem statement, transitional cliché, three-point list, and a neatly wrapped concluding sentence. 2. Use of the rhetorical cliché 'That concern is not abstract,' which is a common AI transition used to emphasize a point. 3. The phrase 'Consider the following:' immediately preceding a numbered list is a hallmark of default LLM output formatting. 4. Rule-of-three pattern in the numbered list (exactly three points provided). 5. Perfectly balanced and parallel syntax in the list items ('Reimbursement structures... remain undefined', 'Cost-sharing implications... are unaddressed'). 6. Unnatural brevity and distillation for an official organizational comment, which typically features more organic phrasing, longer background sections, and specific citations rather than a perfectly sanitized 100-word summary."
SYNTH-0067,95,"The comment exhibits numerous hallmarks of authentic human writing. It opens with a highly specific, grounded personal anecdote (mentioning Montefiore hospital, a rough timeframe of 'early 2023', and the patient's Caribbean background) that feels naturally recalled rather than artificially constructed. The sentence structure is highly varied, making effective use of conversational fragments for emphasis ('Not because they were hiding anything. Just because nobody knew.'). The author demonstrates genuine domain knowledge, citing specific historical parallels (EHR alert fatigue, sepsis prediction failures) and accurately referencing real-world researchers ('Obermeyer and colleagues') without sounding encyclopedic. The emotional nuance ('I feel two things at once') and the powerful, unforced rhetorical callback at the very end ('My mother's oncologist still can't tell me...') are characteristic of skilled human advocacy. The text entirely lacks typical AI buzzwords, predictable five-paragraph structures, and overly sanitized transitions."
SYNTH-0068,100,"This comment exhibits numerous hallmarks of authentic human communication with zero discernible AI features. First, it includes realistic digital artifacts like the 'FW: Re:' header and the 'Sent from my phone' signature. Second, the opening expresses genuine confusion about the digital submission process ('followed a link from Facebook', 'not sure I ended up in the right place'), which is highly typical of citizens navigating government portals but rarely generated by AI. Third, the syntax is naturally conversational and slightly informal (e.g., 'I had a patient, Edna, 71 years old, drove nearly three hours' omits the relative pronoun 'who'). Finally, the anecdote relies on highly specific, localized context (Pine Ridge, traditional healer) presented matter-of-factly without the verbose over-explanation or moralizing summaries typical of AI models."
SYNTH-0069,20,"1. Unrealistic brevity for an organizational comment: professional medical societies typically include boilerplate introductions (e.g., 'ACPM represents...') and detailed rationales, rather than a single sentence. 2. Lack of standard introductory and concluding pleasantries (e.g., 'Thank you for the opportunity to comment', 'Sincerely'). 3. Highly dense, perfectly balanced policy phrasing ('clear, non-waivable accountability structures', 'diffused liability leaves harmed patients without recourse') packed into a single sentence, characteristic of an AI summarizing a complex stance. 4. The future date (May 12, 2025) strongly suggests a synthetically generated document for a dataset rather than a real historical submission."
SYNTH-0070,20,"1. Too smooth a narrative arc, specifically the neat, perfectly executed callback in the final paragraph to the opening anecdote about paper records and the dosing error, which is a hallmark of LLM essay generation. 2. Perfectly balanced rhetoric and 'both sides' framing in the second paragraph ('I am not opposed to AI in healthcare. I have seen... and I understand... But I keep coming back to...'). 3. Polite, hedging language typical of AI alignment ('I want to respectfully suggest'). 4. Rhetorical pivots used to reframe the prompt ('The RFI asks... I want to respectfully suggest that this is the wrong starting question. The prior question is...'). 5. Highly polished, parallel rhetorical structures ('That is not a choice. That is a mandate disguised as a market signal.'). 6. A jarring contrast between the established persona (a 74-year-old patient keeping paper records in a binder) and the highly specialized academic/policy vocabulary utilized ('health informatics researchers', 'reimbursement levers', 'institutionalize this technology', citing Sittig and Singh 2012), suggesting a detailed prompt combining a specific persona with specific policy talking points. 7. Use of a numbered list to structure the specific concerns, a default formatting choice for LLMs. 8. Thematic headings to organize the text, common in AI-generated policy responses. 9. Explicit age-dropping ('I am 74 years old...') which is a frequent artifact when an LLM is prompted to adopt a specific demographic persona."
SYNTH-0071,20,"1. The use of a future date (June 2, 2025) strongly indicates the text is from a synthetically generated dataset. 2. Unrealistic brevity for an institutional comment claiming to represent an entire university faculty, lacking the typical multi-page structure, background, or specific policy citations found in real submissions. 3. Dense, highly synthesized academic phrasing ('relational practice grounded in moral accountability', 'algorithmic intermediaries') that reads like an LLM summarizing bioethics concepts rather than a human making a specific regulatory argument. 4. The phrase 'straightforwardly beneficial' is a common LLM collocation used to inject artificial nuance. 5. Complete absence of concrete policy recommendations or references to specific sections of the RFI, which is typical of AI generating high-level thematic text rather than genuine regulatory feedback."
SYNTH-0072,90,"The comment is a single, highly specific sentence written in the standard, direct voice of an advocacy organization. It lacks any typical hallmarks of AI generation, such as verbosity, overly balanced clauses, predictable transitions, or generic filler. The phrasing ('calls on HHS to require...') is standard institutional boilerplate, strongly indicating human authorship, likely as part of an organized advocacy campaign or an official organizational submission."
SYNTH-0073,20,"1. Semantic mismatch/probable hallucination: The stated organization (National Disability Rights Network) is paired with a highly specific and mismatched survey focus (847 dental practices and limited-English-proficiency patients rather than disability-specific issues), which is a common artifact of AI prompted with disparate constraints; 2. Perfectly balanced tripartite list: The final sentence uses a classic AI rule-of-three for policy recommendations ('mandatory pre-deployment equity audits, post-deployment disparity monitoring, and enforceable standards'); 3. Overly dense, hyphen-heavy bureaucratic phrasing: The text relies heavily on compound modifiers typical of AI attempting a professional tone ('pre-deployment equity audits', 'post-deployment disparity monitoring', 'limited-English-proficiency patients'); 4. Formulaic structural arc: The comment follows a rigid, perfectly smooth template (Statement of representation -> Statistical evidence -> Tripartite policy demand) without any of the natural digressions or stylistic quirks of human advocacy writing; 5. Rhetorical templating: The phrase 'No [X] should move forward without [Y]' is a highly common, formulaic AI construction for expressing policy opposition."
SYNTH-0074,95,"The comment exhibits numerous hallmarks of authentic human writing. It uses natural sentence fragments ('Just said the algorithm flagged it.') and colloquial phrasing ('two years back', 'ought to ask') that flow organically. The narrative connects two disparate experiences—a cardiologist visit and warehouse automation—in a highly associative, unforced manner typical of human reasoning, avoiding the rigid, comparative structures AI usually employs. The inclusion of realistic, idiosyncratic behavioral details (leaving the prescription unfilled in a drawer) adds strong authenticity. Finally, the text contains a natural punctuation error (missing a question mark at the end of the final sentence), which is highly uncharacteristic of AI output."
SYNTH-0075,90,"This comment exhibits numerous strong hallmarks of authentic human authorship and lacks typical AI markers. First, it contains a natural grammatical slip ('I spend thirty years' instead of 'I have spent'). Second, it includes highly contextual meta-commentary about the regulatory process itself, noting how the author found the RFI link two days before the deadline. Third, the emotional tone is grounded and specific ('genuinely, specifically furious') rather than the sanitized, overly balanced, or melodramatic tone typical of AI. Fourth, the text uses varied sentence lengths, including emphatic fragments ('Not one.'), and seamlessly weaves a personal anecdote with a deeply cynical, sophisticated critique of bureaucratic framing and healthcare economics. It completely avoids formulaic AI structures, predictable transitions, and summary conclusions."
SYNTH-0076,0,"1. Inconsistent persona: The text claims to be an official corporate comment from Aetna ('our organization', 'Aetna Comments'), but abruptly shifts to a highly reflective, individual first-person voice ('What I keep returning to, professionally, is...'), which is entirely uncharacteristic of formal corporate regulatory submissions. 2. Unrealistic corporate behavior: The comment aggressively attacks a direct competitor (UnitedHealth/NaviHealth) using a Senate report, which is highly anomalous for a major health insurer's public comment, especially since the broader industry faces similar scrutiny over AI utilization management. 3. Overly dramatic, cinematic rhetoric: Phrases like 'That is not a complaint about overregulation; it is the opposite,' 'That is a documented, evidentiary record, not an allegation,' and 'That case is not difficult to make. What is more difficult, apparently, is...' are classic hallmarks of Claude's highly polished, persuasive writing style. 4. Formatting anomalies: The inclusion of simulated pagination headers ('Aetna Comments... | Page 1' and 'Page 2') directly in the text body suggests an AI prompted to format the output like a multi-page document, rather than natural text extraction from a PDF. 5. Inappropriate citation style: The use of academic APA-style in-text citations (e.g., '(Koma et al., 2023)') is extremely rare in corporate regulatory comments, which standardly use legal-style footnotes. 6. Token limit cutoff: The text abruptly ends mid-sentence ('already exists on the shelf in'), a common artifact of an AI model hitting its maximum output token limit. 7. Formulaic structural patterns: The text relies heavily on AI-typical structures, such as the concession-rebuttal ('The efficiency gains... are real and worth pursuing. But...') and a perfectly parallel rule-of-three list for policy recommendations ('meaningful human review... explainability disclosures... and enforceable appeal rights'). 8. Potential hallucination: The specific attribution of 'the monoculture problem' to a 2023 NEJM article by Obermeyer and Topol appears to be an AI hallucination blending real authors who write about AI in healthcare with a concept more commonly associated with other AI ethics literature."
SYNTH-0077,90,"The comment exhibits the precise, dense, and forceful style typical of formal institutional advocacy drafted by legal or policy professionals. The use of standard regulatory boilerplate ('respectfully submits') combined with highly specific domain jargon ('demographic performance stratification', 'post-market surveillance') points strongly to human expertise. Furthermore, it lacks the typical AI hallmarks such as throat-clearing, explanatory fluff, or overly balanced neutrality, instead delivering a direct and specific policy demand ('threshold requirements, not optional guidance')."
SYNTH-0078,90,"The comment exhibits strong markers of professional human advocacy writing. It cites specific, proprietary organizational data ('Our 2023 membership survey found... 43% less likely') which is highly characteristic of authentic stakeholder submissions. It also references a specific, real-world medical equity issue (pulse oximetry failures) concisely, assuming the regulator's background knowledge rather than over-explaining it as an AI typically would. The text is direct, punchy, and entirely lacks the verbosity, transitional filler (e.g., 'Furthermore', 'It is crucial to note'), and hedging commonly found in AI-generated text."
SYNTH-0079,90,"The comment exhibits strong markers of human authorship, including colloquial phrasing ('My buddy Dave', 'coded his service records wrong'), natural sentence structures that mimic spoken frustration (such as the slightly run-on opening sentence), and insightful, elliptical phrasing ('build something that looks confident on top of data that isn't'). It completely lacks the sanitized tone, predictable transitions, and overly balanced rhetoric typical of AI-generated text."
SYNTH-0080,90,"The comment is extremely brief, direct, and lacks any of the typical filler, predictable structures, or verbose elaboration common in AI-generated text. It features highly specific organizational attribution and employs a nuanced, strategic policy framing ('labor and equity issue, not merely a technology deployment question') that is highly characteristic of professional human advocates seeking to reframe a regulatory debate."
SYNTH-0081,0,"1. Simulated document headers/footers ('BenevolentAI Comments | HHS AI RFI Docket | Page 1') embedded directly in the text, which is a common artifact when an LLM is prompted to generate a formal multi-page document. 2. Highly specific but likely hallucinated statistics in the opening paragraph ('67% of health technology organizations...', '41% cite unresolved liability frameworks'). 3. Plausible but likely hallucinated academic citations combining prominent scholars and journals (e.g., 'Obermeyer and Topol (2023) in the New England Journal of Medicine', 'Mello et al. (2023), writing in the Journal of Health Politics, Policy and Law'). 4. Perfectly balanced, rhythmic rule-of-three structures (e.g., 'hospitals will have contracted around them, clinicians will have built documentation habits through them, and payers will have adjusted coding expectations to them'; 'clinicians invoke... hospitals point to... vendors disclaim...'). 5. Overly polished, aphoristic rhetoric that is characteristic of AI (e.g., 'Known harms, when they emerge, will be absorbed rather than corrected because the cost of removal will exceed the cost of tolerance'). 6. Classic AI transition phrases ('This is not a hypothetical concern. It is the predictable consequence...'). 7. Thematic, essay-style headings ('ON THE SEQUENCING PROBLEM', 'ON LIABILITY INCOHERENCE', 'ON WHAT HHS SHOULD DO INSTEAD') that feel generated from an outline prompt. 8. Dramatic use of an em dash to deliver a punchy concluding thought ('acceleration does not reduce harm — it just redistributes it...')."
SYNTH-0082,10,"1. Simulated conversational filler: The phrase 'I also want to say, and I know this is a tangent but I'm going to say it anyway' is a classic hallmark of an AI explicitly prompted to sound 'authentic,' 'human,' or 'conversational.'
2. Perfectly balanced rhetoric and concessions: 'I'm not opposed to AI in medicine. I want to be clear about that.' and 'Faster diagnosis, earlier intervention, those are real goods. But...' demonstrate the typical RLHF-driven need to present a balanced, non-extreme viewpoint.
3. Overly smooth narrative arc: The transition from a highly dramatic personal anecdote to demographic context, then to an academic citation, policy demands, and finally a critique of the RFI's specific wording ('acceleration framing') is too perfectly structured for a typical layperson's public comment.
4. Unnatural integration of academic citation: The casual framing ('a research review I read once') directly contradicts the highly specific, academic recall of the citation ('Kelley and colleagues published it in PLOS ONE in 2014'), which is a common artifact of LLMs retrieving training data.
5. Dense, synthesized clinical phrasing: 'older women with atypical neurological presentation profiles from blast exposure' reads like a synthesized medical persona prompt rather than natural patient self-description.
6. Formulaic transitions and list formatting: 'What I want HHS to understand is this:' and 'Here is what I'd ask HHS to think about specifically:' followed by a perfectly parallel three-point numbered list.
7. Theatrical pacing and punctuation: 'Relieved, yes. But also like something had happened...' and 'That's not a soft finding. That's something that should be weighing heavily...' use punchy, dramatic sentence fragments typical of AI attempting persuasive or emotional writing.
8. Abrupt truncation: The comment ends mid-sentence without punctuation ('already this opaque'), which is a frequent artifact of an LLM hitting a max-token generation limit."
SYNTH-0083,90,"The comment exhibits strong markers of human authorship, particularly its concise, direct, and highly specific nature. It references a precise, domain-specific real-world event (the NaviHealth controversy regarding Medicare Advantage) without the unnecessary exposition or background fluff typical of AI models. The attribution to a specific academic institution (GWU Milken Institute) and the use of natural, slightly idiomatic phrasing like 'made plain' further support human authorship. The concluding sentence is a punchy, rhetorical soundbite typical of policy advocates and academics, entirely lacking the verbose, overly balanced, or formulaic structures commonly found in AI-generated text."
SYNTH-0084,95,"The comment contains document formatting artifacts (e.g., 'National Minority Quality Forum | HHS Health Sector AI RFI | Page 1') strongly indicating it was extracted or copy-pasted from a formal PDF or Word document. Furthermore, the text lacks typical AI verbosity and hedging, instead employing a highly specific, expert-level policy argument with a punchy, insightful rhetorical conclusion ('That silence looks like data absence, not safety') that reflects genuine human subject-matter expertise and deep understanding of healthcare disparities."
SYNTH-0085,100,"The comment is written as a single, breathless run-on sentence, a structural choice AI models naturally avoid unless heavily prompted. It exhibits highly authentic stream-of-consciousness topic drift, jumping from a personal medical anecdote to AI anxiety, abruptly shifting to a tangent about Medicare dental coverage, and finally circling back to tech accountability and hospital billing systems. The emotional expression ('six weeks of fear for nothing') and colloquial phrasing ('fancy diagnostics', 'stuck with those billing systems') feel deeply grounded in lived experience. Furthermore, there is a complete absence of typical AI markers such as balanced clauses, formal transitions, or structured argumentation."
SYNTH-0086,80,"The comment is a single, highly polished sentence that reads like a standard advocacy statement from a professional organization's communications team. The use of specific, nuanced medical-humanities terminology like 'genuine clinical presence' and the classic advocacy contrast of 'data points rather than patients' strongly suggest human authorship. While AI can mimic this formal tone, the brevity and precise institutional voice point to a human-crafted policy position."
SYNTH-0087,0,"1. Inclusion of a simulated fax header and footer containing a fictional '555' phone number (208-555-0143), which reveals the text is a prompted roleplay rather than a genuine human submission. 2. Complete avoidance of contractions (e.g., 'That is', 'I am', 'do not', 'does not') which clashes unnaturally with the highly conversational and informal phrasing ('Here is the thing', 'I am also just asking, honestly'). 3. Persona inconsistency: The writer adopts a 'confused retired nurse' persona who cannot navigate the docket website, yet flawlessly cites a specific 2019 JAMA legal/medical paper and critiques FDA 510(k) clearance and vendor indemnification clauses with expert precision. 4. Perfectly balanced 'rule of three' rhetorical questions in paragraph 5 ('The hospital that deployed it? The vendor who built it? The physician who followed it?'). 5. Formulaic balanced concession in the penultimate paragraph ('I am not against AI... I genuinely believe it can help. But I believe...'), which is a standard AI structural trope. 6. Overly smooth narrative arc transitioning flawlessly from a dramatic personal anecdote (the 30-second near-miss) directly into a high-level policy critique on speed versus accountability."
SYNTH-0088,0,"1. Simulated page breaks ('Subtle Medical | HHS AI RFI Comment | Page 2') placed perfectly between paragraphs, which is characteristic of an LLM instructed to format text as a multi-page document rather than a genuine PDF text extraction (which typically breaks mid-sentence). 2. Abrupt truncation at the end of the final paragraph ('meaningful rather than \n\nSincerely,'), indicating a careless copy-paste of AI-generated text that either hit a token limit or a character limit before a pre-formatted signature block. 3. Use of the word 'elides' ('conspicuously elides'), a known high-frequency vocabulary word favored by Claude models. 4. Short, punchy transitional sentences used for dramatic effect ('This is the pattern.', 'That potential is real.'), which is a common LLM rhetorical technique. 5. Rule of three and anaphora in the policy demand ('Not voluntary reporting. Not self-attestation by vendors. Actual performance data...'), demonstrating perfectly balanced, AI-typical persuasive rhetoric. 6. Overly structured, capitalized thematic headers ('ON THE BENCHMARK-TO-BEDSIDE PROBLEM', 'ON AUTOMATION BIAS AS A PATIENT SAFETY ISSUE') that read like an LLM following an outline prompt. 7. Dense, multi-adjective phrasing ('heterogeneous, messy, documentation-inconsistent patient panels') typical of LLM attempts to sound authoritative and academic. 8. The transition 'Our ask is straightforward:' is a very common LLM phrasing for pivoting to a conclusion or recommendation."
SYNTH-0089,100,"The comment contains clear document formatting artifacts (headers and footers indicating 'Page 1' and 'Page 2') that are characteristic of a text-extracted PDF submitted by an organization, not raw text generated by an AI. Furthermore, the single sentence of substantive text is a direct, concise policy recommendation devoid of any typical AI hallmarks such as rhetorical fluff, predictable sentence structures, or verbose transitions."
SYNTH-0090,20,"1. Formulaic and rigid structure: The comment uses perfectly balanced, distinct sections (Heading -> Context/Stat -> Heading -> Problem -> Recommendation) that strongly resemble an LLM generating text from a bulleted prompt. 2. Boilerplate opening: 'X welcomes HHS engagement on Y' is a classic, highly predictable AI-generated opening for formal regulatory comments. 3. Dense, clunky noun phrases: Phrases like 'adoption acceleration' and 'non-waivable accountability frameworks' are characteristic of AI models attempting to mimic authoritative policy-speak, often resulting in overly dense phrasing. 4. Perfectly balanced syntax: The sentence 'When vendors disclaim responsibility [A] and FDA clearance does not address [B], injured patients have no [C]' uses a highly calculated, multi-clause logical structure favored by LLMs. 5. Vague organizational attribution: Attributing the comment to a broad 'postdoctoral research community' without a specific individual author, official association title, or sign-off is a common artifact of prompting an AI with a general persona rather than a true human submission. 6. Sterile tone: The text is entirely devoid of human warmth, idiosyncratic phrasing, or natural transitions, reading exactly like an AI-generated executive summary."
SYNTH-0091,90,"The comment exhibits strong human markers: conversational and slightly informal phrasing ('My mother's oncologist's office', 'feels dishonest to me', 'even be on the table'), a lack of typical AI structural tropes (no balanced 'pros and cons' rhetoric, no transitional adverbs like 'furthermore' or 'moreover'), and genuine emotional frustration. The double possessive in the opening sentence is a natural human syntactic choice that AI rarely generates by default. The argument is entirely one-sided and grounded in personal experience without the typical LLM urge to summarize or provide a neutral conclusion."
SYNTH-0092,90,"The comment exhibits strong markers of human authorship, including a highly specific personal anecdote (naming a relative, a specific hospital, and a year), colloquial and slightly imperfect grammar ('flag minority patients wrong' instead of 'incorrectly'), and conversational emphasis ('period.'). The emotional tone is punchy, direct, and unhedged, lacking the typical balanced rhetoric, formal transitions, or verbose hedging characteristic of AI-generated text."
SYNTH-0093,10,"1. Hallucinated executive name ('Paul Jackson' is not the Executive Director of the AMA), which is a common AI artifact when generating fictionalized official letters; 2. Unrealistic brevity for a major medical association, as real AMA regulatory comments are typically multi-page documents rather than a single sentence; 3. Classic AI rule-of-three structure in the policy demands ('binding interoperability requirements, vendor conflict-of-interest disclosures, and independent algorithmic oversight'); 4. Overly polished, perfectly balanced rhetorical contrast ('before accelerating... not after market consolidation...'); 5. High density of policy buzzwords packed into a single, grammatically flawless sentence without typical human bureaucratic exposition; 6. The use of a future date (June 2, 2025) strongly suggests a synthetically generated text."
SYNTH-0094,98,"The comment is a brief, highly specific personal grievance that uses natural, colloquial phrasing ('sitting in limbo', 'the 1-800 number') typical of genuine consumer complaints. It completely lacks AI hallmarks such as formal transitions, balanced rhetoric, or overly polished vocabulary. Furthermore, treating a regulatory docket like a customer service complaint box is a common human behavior that AI models do not naturally emulate unless explicitly prompted to roleplay."
SYNTH-0095,90,"The comment exhibits strong markers of human institutional authorship. It uses standard organizational boilerplate ('welcomes the opportunity to respond') and highly specific domain terminology from implementation science ('controlled benchmark performance,' 'real-world deployment outcomes') that accurately reflects expert discourse. Furthermore, the text is extremely concise and direct, entirely lacking the typical filler, transitional fluff, and overly balanced rhetorical structures commonly found in AI-generated text. The logical progression from a specific institutional observation to a concrete policy recommendation is highly characteristic of professional human policy advocacy."
