UID,human_author_probability,reason
SYNTH-0056,95,"The comment exhibits strong markers of human authorship. It opens with a highly specific, localized personal anecdote (a clinic in Duluth, a three-week delay, a specific type of cancer) that feels authentic and grounded. The language relies on natural idioms and conversational phrasing ('wired into', 'pulls them out', 'dictate to the rest of us') rather than the sterile, overly polished vocabulary typical of LLMs. Furthermore, the argument introduces a pragmatic, real-world concept ('switching costs' and institutional inertia in hospital billing) that demonstrates lived experience and critical thinking, avoiding the generic boilerplate about 'ethics' and 'bias' that AI usually generates. The sentence structure is varied and lacks the predictable, perfectly balanced cadences or transitional signposts favored by AI models."
SYNTH-0057,90,"The comment is highly concise and direct, lacking the typical verbosity, filler phrases, or structural tropes commonly produced by LLMs. It uses standard, professional advocacy language that aligns perfectly with the stated organization's real-world policy focus, and delivers a specific, targeted policy recommendation without unnecessary elaboration or generic platitudes."
SYNTH-0058,95,"The comment exhibits several strong markers of human authorship. It uses a direct, slightly adversarial tone ('yet the agency declines to exercise that power') that AI models typically avoid in favor of neutral, balanced framing. The writer employs a rhetorical sentence fragment ('Not because the denial was correct, but because the appeals process is designed to be exhausting'), which is a common human stylistic choice but rare in default AI generation. Furthermore, the text lacks typical AI filler or transitional phrases, instead relying on concise, punchy paragraphs that reference highly specific, real-world controversies (the UnitedHealth/NaviHealth algorithm scandal) without feeling compelled to summarize the entire context."
SYNTH-0059,90,"The comment exhibits numerous hallmarks of authentic human writing. It seamlessly integrates a highly specific personal anecdote ('cardiologist here in Tucson', 'eighteen months back') with a precise, factual news reference (UnitedHealth's NaviHealth system). The syntax is naturally conversational, employing colloquialisms ('throw in the towel', 'older folks') and slightly run-on, organic sentence structures that AI typically avoids in favor of perfectly balanced clauses. Furthermore, the text lacks standard AI rhetorical devices, such as a balanced 'In conclusion' summary, instead ending on a direct, punchy, and emotionally grounded appeal."
SYNTH-0060,20,"1. Persona over-indexing: The text forces teaching metaphors ('checking their sources,' 'failing grade,' 'show their work') to artificially reinforce the 'retired teacher' persona throughout the policy arguments. 2. Unnatural narrative arc: The comment transitions too flawlessly from a personal medical anecdote to a comprehensive, multi-point regulatory critique that perfectly hits complex policy buzzwords (HHS civil rights rules, demographic testing, statistical average scores). 3. Formulaic empathy and diversity checklist: The sudden pivot in paragraph 4 to include immigrants, overlapping health conditions, and underfunded clinics reads like an AI fulfilling a prompt instruction to include intersectional equity talking points. 4. Elevated, AI-typical phrasing: Sentences like 'The most fragile individuals inevitably suffer the worst consequences of these lazy workarounds' sound distinctly like an LLM's generalized rhetorical style, clashing with the otherwise folksy tone. 5. Classic AI transitions: The use of 'Furthermore,' at the start of paragraph 6 to introduce a new policy point. 6. Perfectly balanced paragraph structure: The text follows a rigid, evenly paced structure (Hook -> Persona/Cause -> Legal Argument -> Broadened Scope -> Technical Critique -> Accountability -> Call to Action) that is highly characteristic of prompted AI generation."
SYNTH-0061,95,"The comment exhibits strong markers of human authorship, particularly from a corporate policy or legal team. It includes highly specific operational data (64% of vendors, 14 months, 40 distinct requirements) and relies on an insider industry analogy (EHR consolidation and vendor lock-in) that reflects genuine operational experience. The tone is natural and slightly frustrated ('we watched the same dynamic play out... and we are watching it again now'), completely avoiding typical AI filler, predictable transitional phrases, or overly balanced rhetorical structures. Finally, the inclusion of a document footer ('Sonic Healthcare USA Comments | HHS-AI-RFI-2024 | Page 2') strongly indicates this text was copied directly from a formal, human-authored PDF submission."
SYNTH-0062,95,"The comment exhibits numerous hallmarks of authentic human writing, most notably consistent, natural typographical habits such as missing apostrophes in contractions (thats, cant, theyre, hasnt, isnt, shouldnt) and a lack of capitalization at the beginning of several sentences. The use of professional shorthand ('med floors') and specific, localized details (Denver, Pueblo) feel grounded and genuine. The tone is conversational and frustrated, lacking the polished, perfectly balanced rhetoric, predictable structure, or overly formal vocabulary typical of AI-generated text."
SYNTH-0063,95,"The comment exhibits strong markers of human authorship, specifically that of a professional policy advocate or lawyer. It includes specific organizational attribution (Center for Democracy and Technology / CDT) and grounds its arguments in concrete, real-world operational experience ('work with under-resourced clinic networks'). The vocabulary relies on precise legal and policy terminology ('multi-party harm scenarios,' 'vendor disclaimer practices') rather than the generic, flowery buzzwords typical of AI. Furthermore, the argument is highly pragmatic ('pulling them out becomes a financial impossibility') and uses natural, professional idioms ('has made plain') without the perfectly balanced, repetitive rhetorical structures commonly generated by LLMs."
SYNTH-0064,0,"1. Hallucinated business context: The text claims 'Apple Inc.' has 'health technology clients' facing 'payer inconsistency' and 'compliance preparation costs averaged $340,000 per payer contract cycle,' which misrepresents Apple's actual consumer-focused business model and strongly indicates an AI hallucinating B2B health IT operations. 2. Fake internal citation: The reference to an internal report '(Apple Inc., 2024)' regarding payer inconsistency is a hallucinated citation generated to support the fabricated business context. 3. Artificial pagination: The inclusion of page headers ('Apple Inc. Comments | HHS AI RFI 2024 | Page X') every ~150-200 words is a classic LLM artifact when prompted to generate a multi-page document, as real document pages contain significantly more text. 4. Simulated page break mid-sentence: The transition between Page 2 and Page 3 splits a sentence ('...because without it, the [HEADER] payer friction problem...'), which is a common AI behavior when attempting to mimic authentic document formatting. 5. Repetitive rhetorical framing: The use of short, punchy, contrasting sentences to sound authoritative ('This gap is not incidental. It is structural...', 'This is not a solvable edge case.', 'We are not in new territory here. We are in familiar territory...') is a highly typical AI stylistic pattern. 6. Perfectly balanced synthesis of academic literature: The seamless integration of multiple academic citations (Sendak, Goddard, Obermeyer, Ash) into a smooth narrative arc is characteristic of LLM synthesis. 7. Em dashes used for dramatic pause in paragraphs 1 and 6, a frequent AI stylistic choice."
SYNTH-0065,90,"The comment exhibits numerous hallmarks of authentic human authorship, particularly from a corporate or industry stakeholder. First, it includes highly specific, proprietary data points (e.g., '47 health system clients,' '11 separate frameworks,' '$340,000 compliance overhead') that are characteristic of real organizations submitting evidence-based regulatory feedback. Second, it seamlessly integrates first-person operational experience ('I spend a lot of time reviewing these vendor agreements, and the variation in security questionnaires alone is staggering'), which grounds the text in real-world frustration and practice rather than theoretical AI generation. Third, the tone is assertive and sharply critical ('makes HHS act like a marketing arm'), avoiding the hedged, overly balanced, or diplomatic rhetoric typical of default LLM outputs. Fourth, the text lacks common AI structural tropes (e.g., 'In conclusion,' 'It is crucial to note') and instead flows naturally from historical precedent (HITECH Act, Adler-Milstein and Jha) to current operational data, ending with a standard industry practice: offering to submit proprietary documentation offline via specific corporate email addresses."
SYNTH-0066,95,"The comment exhibits highly natural, colloquial phrasing ('got in front of a cardiologist,' 'just go with whatever') and authentic expressions of frustration, including the use of polysyndeton ('fewer nurses and bigger caseloads and clinicians who are rushed and just go with whatever...') which is a common human rhetorical device for expressing exasperation. The narrative is grounded in a highly specific, realistic medical anecdote that transitions organically into a policy argument without relying on the balanced, transition-heavy syntax (e.g., 'Furthermore,' 'It is crucial to note') typical of AI-generated text. There are zero discernible AI markers."
SYNTH-0067,95,"The comment exhibits highly idiosyncratic narrative flow, moving naturally from a specific personal anecdote to a broader news reference, and then to a personal background detail (teaching 7th grade). It uses conversational approximations ('something like ten times higher') and shows slight grammatical looseness typical of spontaneous human typing, such as the lack of quotation marks around 'check your work before you turn it in'. Furthermore, the closing sentence features a pointed, slightly cynical tone ('I'd ask them to be honest that they're choosing to let this continue') that is a hallmark of genuine citizen feedback to government agencies, entirely lacking the sanitized, perfectly balanced rhetoric typical of AI generation."
SYNTH-0068,20,"1. Highly formulaic five-sentence argumentative structure compressed into a single paragraph (Introduction -> Critique of premise -> Specific problem with citation -> Policy recommendation -> Expected outcome). 2. Overly dense, perfectly balanced policy phrasing with zero idiosyncrasies (e.g., 'accelerated AI adoption automatically benefits,' 'retains the resulting financial savings,' 'level regulatory environment'). 3. Use of typical LLM cohesion markers that smoothly link sentences without human-like variation ('The current RFI framing...', 'This specific reporting...'). 4. Semantic inconsistency: The comment claims to be from UnitedHealth Group but advocates for strict regulatory reporting on workforce impacts and critiques the automation of Medicare Advantage coverage determinations—positions that directly contradict the corporation's actual business practices and lobbying history, suggesting the text was generated by an AI following a specific user prompt rather than written by a genuine corporate policy expert. 5. Complete absence of standard corporate boilerplate, letterhead artifacts, or signatory details that universally accompany genuine Fortune 500 regulatory comments."
SYNTH-0069,20,"1. Prompted Persona Injection: The explicit, checklist-like inclusion of demographic details ('75 years old', 'work retail here in Omaha', 'older Vietnamese men like me') strongly suggests an AI fulfilling a prompt to adopt a specific persona. 2. Thematic Inconsistency: The text establishes a simple, everyday persona ('heart doctor', 'computer programs') but seamlessly pivots to highly synthesized, sophisticated policy critiques about training data bias and two-tiered healthcare economics. 3. Perfect Essay Structure: The comment follows a rigid, perfectly balanced four-paragraph structure: personal anecdote, algorithmic bias argument, socioeconomic counter-argument, and a concluding call to action. 4. Strawman Rebuttal Setup: The phrase 'I hear people say that putting more of these systems in hospitals will make healthcare equal... That makes no sense' is a classic LLM structural trope used to introduce and dismantle a counter-argument. 5. Thematic Summary Sentences: Paragraphs end with neat, generalized thematic summaries typical of LLM generation (e.g., 'The human connection in medicine is already going away.'). 6. Flawless Mechanics: Despite the 'everyman' persona, the text features flawless grammar, syntax, and punctuation, lacking the natural idiosyncrasies or emotional tangents typical of genuine citizen comments."
SYNTH-0070,100,"This comment exhibits zero features of AI generation and contains definitive proof of human origin. Most notably, it includes a clear PDF extraction artifact ('IBM Corporation | HHS AI RFI Response | Page 2' followed by the broken word fragment 'er,'), indicating it was copy-pasted or scraped from a multi-page physical or digital document. Linguistically, the text uses natural, slightly conversational phrasing within a professional context ('getting made right now') rather than the rigid, overly formal syntax typical of LLMs. Furthermore, the content offers a highly specific, nuanced socio-economic critique—calling out CFOs, noting the disproportionate impact on women and workers of color, and criticizing executive economic gains—which demonstrates grounded human reasoning rather than generic AI platitudes."
SYNTH-0071,90,"The comment exhibits highly specific domain knowledge and direct advocacy language typical of a professional medical association. It includes nuanced, real-world socio-economic observations—specifically the impact of AI on clerical jobs predominantly held by female and minority staff—which reflects genuine member feedback rather than generic AI talking points. The text is concise, lacks typical AI filler or predictable structural tropes, and directly addresses a specific policy mechanism (mandatory human review of coverage determinations)."
SYNTH-0072,95,"The comment exhibits numerous hallmarks of authentic human writing and lacks typical AI patterns. It uses natural, conversational phrasing and colloquialisms ('That really bothered me,' 'way less oversight,' 'huge headaches,' 'I don't get why'). The narrative weaves a highly specific and consistent persona (a 61-year-old cardiology admin assistant in NH) with realistic, nuanced industry insights, such as the comparison to the messy rollout of Electronic Health Records (EHR) and the specific phenomenon of 'alert fatigue' ('click through forty computer alerts every morning'). The sentence structure is highly varied, including short, punchy assertions ('HHS needs to slow down. Don't rush this.') rather than the predictable, uniform sentence lengths typical of LLMs. Furthermore, it completely lacks AI transition words (e.g., 'Furthermore,' 'Moreover,' 'In conclusion') and avoids the balanced, objective hedging AI usually employs, instead taking a firm, passionate, and slightly informal stance."
SYNTH-0073,20,"1. High density of distinct, sophisticated policy arguments (efficacy, liability, statutory authority, conflict of interest) compressed into a short text, which contrasts sharply with the feigned layperson persona. 2. Advanced administrative law critique ('possesses the legal power to make this decision... based on a simple comment period') that directly clashes with the opening admission of ignorance ('not sure this is even the right place to ask'), a classic hallmark of an AI prompted to include specific legal arguments while maintaining a 'regular citizen' persona. 3. Use of forced colloquialisms and hesitation markers ('pump the brakes', 'honestly I'm not sure') that read like a language model fulfilling a prompt to sound casual. 4. Inconsistent or over-extended persona details: the author starts by mentioning a conversation with their 'pharmacist' but later refers to what they discussed at 'my clinic', suggesting an AI loosely associating medical settings to build ethos. 5. Perfectly balanced narrative arc that moves too smoothly from a personal anecdote to a direct agency challenge, followed by a legal argument, and concluding with a specific, multi-pronged policy demand. 6. Repetition of the filler word 'honestly' to artificially inject a conversational tone."
SYNTH-0074,95,"The comment exhibits highly specific, grounded policy knowledge, notably comparing future AI adoption to the historical consolidation of electronic health records over the past fifteen years. It connects a broad technological issue (vendor lock-in) to a highly specific, real-world patient impact (acute sickle cell pain crises) in a concise, unforced manner that AI models rarely achieve without explicit prompting. The text completely lacks typical AI hallmarks such as overly balanced sentence structures, repetitive transitional phrases, or flowery vocabulary. Furthermore, it proposes highly specific regulatory mechanisms ('open interoperability standards and mandatory vendor portability conditions') and perfectly matches the standard formatting and direct, professional tone of an experienced advocacy professional."
SYNTH-0075,95,"The text exhibits numerous hallmarks of genuine human writing. It uses natural, conversational phrasing and repetition for authentic emotional emphasis ('I understand that. I really do.', 'look at him, really look at him'). The narrative includes highly specific, grounded imagery ('sitting right in front of them in the hospital gown') and connects a common real-world grievance (doctors typing on laptops instead of looking at patients) to the policy issue in a way typical of layperson logic. Furthermore, the text contains slight, natural punctuation omissions (e.g., missing commas after introductory dependent clauses like 'When Gerald was finally getting his treatments the nurses...') that AI models typically do not make. It completely lacks standard AI structural markers, balanced rhetoric, and overly formal vocabulary."
SYNTH-0076,20,"1. Unrealistic brevity and format for an institutional author: The comment claims to be from the American Hospital Association, an organization that typically submits multi-page, heavily cited formal letters with specific docket numbers and executive signatures, rather than a generic six-sentence paragraph. 2. Perfectly balanced rhetorical dichotomies: The text relies on highly structured, AI-typical contrasts, such as 'most frequently encountering... least ability to question' and 'truly benefiting these individuals or merely creating operational efficiencies.' 3. Formulaic narrative arc: The paragraph follows a rigid, predictable LLM structure: Persona introduction (Sentence 1) -> Core concern (Sentence 2) -> Specific example (Sentence 3) -> Call to action (Sentence 4) -> Policy recommendation (Sentence 5) -> Philosophical conclusion (Sentence 6). 4. Lack of specific regulatory references: The text fails to mention any specific proposed rule, docket number, or statutory framework, relying instead on generalized, high-level terms like 'the push for implementation' and 'AI-assisted care.' 5. Sanitized, synthetic policy phrasing: The vocabulary uses smooth, generalized policy-speak ('accelerated deployment timelines,' 'independent clinical judgment and direct accountability') without the specific, granular technical or legal jargon usually found in actual hospital administration comments. 6. Neat summarizing clauses: Constructs the final sentence with a perfectly packaged 'which are core elements... that software cannot replicate' clause, a very common LLM concluding technique."
SYNTH-0077,80,"The comment exhibits several strong markers of human authorship. First, its extreme brevity (only two sentences) is atypical for default AI models, which usually generate longer, multi-paragraph responses with a standard intro-body-conclusion structure. Second, the text uses highly specific, domain-accurate academic jargon ('demographic performance stratification') that aligns perfectly with the author's stated credentials as a Postdoctoral Fellow at a medical campus. Third, the use of the formal third-person submission style ('Daniel Adams... respectfully submits') is a standard convention in legal and regulatory dockets, demonstrating a human awareness of the specific bureaucratic context. Finally, the argument is punchy and direct, lacking the overly cautious, balanced 'fluff' or repetitive framing often found in AI-generated text."
SYNTH-0078,20,"1. Contradictory persona: The author claims the notice is 'too confusing' and full of 'legal jargon,' yet immediately deploys highly sophisticated arguments about automation bias, algorithmic surveillance, and regulatory capture. 2. Explicit demographic stamping: The phrase 'She is a 68-year-old Chicana' reads like a direct output of a prompt instructing the AI to include specific demographic variables, rather than a natural conversational detail. 3. Perfect persuasive essay structure: The text moves flawlessly from a personal anecdote hook, to meta-commentary on the process, to a multi-faceted systemic critique, to specific policy demands, which is too polished for the claimed layperson persona. 4. Thematic checklist: The comment systematically hits every major progressive talking point regarding AI (bias, job displacement of minorities/women, corporate greed, worker surveillance, automation bias) in a highly compressed space. 5. Vague authoritative referencing: 'I read a report from the nurses union last year...' is a common AI technique to add authority without providing a verifiable citation. 6. Unnatural phrasing for the persona: Despite the 'regular guy' framing, sentences like 'That isn't being efficient, it is just spying on workers' have a distinctly synthetic, perfectly balanced cadence."
SYNTH-0079,100,"The text exhibits profound emotional authenticity and idiosyncratic details that are highly characteristic of human writing, such as comparing the review of medical records to reviewing reference materials at work, and the poignant, unresolved ending about keeping the records in a labeled folder. The narrative flow is natural and conversational, including self-deprecating remarks ('imperfectly worded because I am not a clinician'). It completely lacks typical AI structural tropes, such as a neat, forward-looking summary or overly balanced rhetoric, relying instead on raw, specific human experiences like a doctor 'sitting with the silence'."
SYNTH-0080,15,"1. Inclusion of a classic LLM boundary-setting caveat ('While my perspective is rooted in clinical leadership rather than direct regulatory drafting'), which artificially qualifies the persona's expertise before providing a list, a hallmark of RLHF training. 2. Awkward pronoun and perspective shifts, moving from third-person organizational ('NextGen Healthcare respectfully urges') to first-person singular ('my primary focus as a medical officer') and back to third-person ('NextGen requests'), indicating an AI struggling to balance prompt constraints regarding the author's identity. 3. Overly polished and perfectly balanced rhetorical antithesis ('we are sacrificing more than just bedside manner; we are actively degrading a component...'). 4. Formulaic paragraph structure moving rigidly from thesis to citation to warning to persona caveat to list transition. 5. Heavy reliance on sterile, corporate AI vocabulary ('explicitly assess,' 'accelerating adoption,' 'maximize throughput,' 'underlying reality')."
SYNTH-0081,100,"The comment exhibits strong markers of human authorship with zero discernible AI features. The opening anecdote uses natural, slightly colloquial phrasing ('got two days of wrong treatment', 'whatever demographic profile') rather than the formal, sanitized language typical of AI personas. The rhetorical transition ('That's the quiet version... The louder version is...') feels organic and emotionally driven. Furthermore, the conclusion is punchy and accusatory ('choosing not to use it is a choice'), reflecting genuine human frustration and advocacy, whereas AI tends to default to neutral, diplomatic, and overly balanced recommendations."
SYNTH-0082,90,"The comment exhibits highly natural, colloquial phrasing ('getting bounced between providers,' 'caught his TBI,' 'better part of 2019') that AI rarely generates without highly specific, unnatural prompting. The transition from a personal anecdote to a systemic critique feels authentic and lacks the overly structured, balanced rhetoric typical of LLMs. The expression of frustration ('I genuinely don't understand why') and the specific socio-economic observations are grounded and direct, completely avoiding the sterile, diplomatic tone, predictable transitional phrases, and cliché vocabulary commonly found in AI-generated text."
SYNTH-0083,20,"1. Suspicious brevity and format for a major organization (claims to be the American Diabetes Association but lacks the length, formal structure, and citations typical of such institutional submissions); 2. Use of the classic AI transition and summarization phrase 'The core issue remains clear:'; 3. Overly polished, dense vocabulary typical of LLMs (e.g., 'cost-containment parameters', 'greater velocity', 'documented scale'); 4. Rule-of-three rhetorical pattern in the final clause ('execute the exact same denials, but at a greater velocity, and with nobody for patients to appeal to afterward'); 5. Lack of specific references to the proposed rule's text, relying instead on generalized, high-level policy arguments typical of zero-shot AI generation."
SYNTH-0084,90,"The comment exhibits numerous hallmarks of genuine human writing. It uses informal, expressive punctuation (double exclamation points, double question marks, double hyphens) and capitalization for emphasis ('TWICE', 'FASTER'). The phrasing includes natural hedging and colloquialisms ('I genuinely don't know how to feel', 'I read somewhere that', 'didn't work right'). Furthermore, the meta-commentary expressing frustration with the bureaucratic process ('I thought this was a request for comments but...') is highly characteristic of authentic citizen feedback. The text lacks the rigid structure, overly formal transitions, and balanced rhetoric typical of AI-generated text, instead opting for an organic, slightly conversational flow."
SYNTH-0085,95,"This comment exhibits strong markers of human authorship, most notably a dangling modifier at the beginning of the sentence ('Writing on behalf of the Society for Public Health Education, HHS needs to evaluate...'). This is a very common human grammatical error where the writer compresses their thought, accidentally implying that HHS is doing the writing. AI models are highly trained on standard grammar and almost never produce dangling modifiers unless explicitly prompted to make errors. Additionally, the comment is a single, direct sentence devoid of typical AI fluff, balanced rhetorical structures, or predictable vocabulary."
SYNTH-0086,95,"The comment is a single, highly dense sentence that directly states an institutional policy position without any of the typical conversational filler, preamble, or balanced rhetorical structures common in AI generation. It uses precise, domain-specific terminology ('prospective equity impact assessments stratified by...') that reflects authentic academic and bureaucratic writing from a specific, named entity (Weill Cornell Medicine). The brevity, lack of fluff, and extreme policy specificity strongly point to human authorship."
SYNTH-0087,90,"The comment consists of a single, highly specific sentence that reads exactly like a formal position statement from a professional medical society. It utilizes precise domain terminology ('prospective real-world validation,' 'single-institution benchmarks') without any typical AI fluff, throat-clearing, or overly balanced rhetorical structures. The directness, brevity, and highly specialized policy focus strongly indicate human expert authorship representing an organization."
SYNTH-0088,95,"This comment exhibits strong signs of human authorship. Most notably, it contains a dangling modifier ('On behalf of the National Association of Social Workers, HHS must halt...'), which is a common human grammatical error that AI models, trained to optimize for standard syntax, almost always avoid. Additionally, the comment is extremely brief and direct, lacking the typical verbosity, introductory filler, or balanced rhetorical structures common in AI-generated text. It uses highly specific, pragmatic policy language without the generic contextualizing statements AI usually adds."
SYNTH-0089,80,"The comment exhibits strong markers of human authorship. It demonstrates specific jurisdictional awareness (distinguishing HHS regulatory authority from VA/Tricare) that AI rarely includes unprompted. The language is naturally colloquial and concise ('handed off,' 'boilerplate advice,' 'coming for us too') without the verbosity, predictable adjectives, or formal transitions typical of AI. The narrative relies on grounded, specific details ('retired in 2022,' 'eight months,' 'stethoscope') and features a punchy, cynical rhetorical style ('budget decision... care decision') that reflects authentic human frustration rather than synthetic moralizing."
SYNTH-0090,20,"1. Persona inconsistency: The text establishes a blue-collar 'construction worker' persona but abruptly shifts into graduate-level legal and policy terminology ('existing tort frameworks,' 'diffused liability,' 'non-disclaimable framework'). 2. Unnatural academic citation: The highly specific reference to 'W. Nicholson Price II and colleagues wrote in JAMA back in 2019' feels like an LLM retrieval injection rather than organic knowledge for the established lay persona. 3. Engineered 'humanizing' tangent: Paragraph 8 contains a perfectly bounded, single-sentence complaint about a 22% insurance increase ('but that is a separate issue I will leave aside'), which reads like a prompted instruction to 'sound like a disgruntled citizen' rather than a genuine, unstructured human rant. 4. Formulaic pivot phrases: Uses recognizable AI transitions to connect the personal anecdote to the broader policy argument (e.g., 'I don't bring that up to make this personal. I bring it up because...', 'That is not a hypothetical. That is the logical structure...'). 5. Overly polished rhetorical structures: Features perfectly balanced parallelism ('It is asking how to accelerate. It is not asking who is responsible...'), polysyndeton ('contractual and financial and bureaucratic'), and anaphora ('Not a safe harbor. Not a voluntary best practice. A named...'). 6. Flawless narrative arc: The progression from personal hook to construction analogy, academic citation, hypothetical scenario, and final policy demand is too structurally perfect and smoothly integrated for a typical layperson's public comment."
SYNTH-0091,95,"The presence of document header and footer artifacts ('American Association of Naturopathic Physicians Comments | HHS AI RFI | Page 1') strongly indicates this text was copy-pasted from a formal PDF or Word document by a human user. Furthermore, the emotionally charged and slightly adversarial tone ('finds it baffling') is highly characteristic of human advocacy groups expressing frustration, whereas AI models typically default to more neutral, diplomatic language. The comment is also extremely concise and direct, lacking the verbose, balanced filler commonly produced by LLMs."
SYNTH-0092,85,"The comment exhibits deep, highly specific domain knowledge regarding health tech policy, specifically drawing a nuanced historical parallel to 'EHR consolidation' and 'vendor lock-in dynamics.' It lacks typical AI structural tropes such as throat-clearing introductions, overly balanced clauses, or generic concluding summaries. Instead, the text is concise, dense with precise policy terminology ('acceleration framing,' 'vendor-neutral standards'), and gets straight to the point, perfectly reflecting the standard style of a corporate legal or policy team. The organizational grounding ('DeepScribe submits...', 'Our compliance experience...') feels naturally integrated into the argument rather than artificially prompted."
SYNTH-0093,80,"The comment uses highly specific, punchy rhetorical verbs ('bankroll market dominance') that are atypical for standard AI generation, which tends to default to more neutral or verbose phrasing. It also grounds its argument in specific operational realities ('our compliance experience') and references a specific geographic focus ('Michigan') alongside a national organization, suggesting a human advocate adapting a policy position. While the dangling 'First,' without a subsequent 'Second' could hint at a truncated AI output, it is equally likely a human drafting error or a snippet from a larger human-written document."
SYNTH-0094,90,"The comment is highly specific, direct, and lacks any of the typical verbose or formulaic hallmarks of AI generation. It uses precise legal and advocacy terminology (e.g., 'meaningfully challenge,' 'coverage determinations') that reflects deep domain expertise rather than predictive text patterns. The concise, punchy structure and direct organizational attribution are characteristic of professional policy advocates writing on behalf of an established NGO."
SYNTH-0095,90,"The comment consists of a single, highly focused sentence using standard legal and regulatory boilerplate ('respectfully submits that'). It directly represents a specific institution without any typical AI filler, throat-clearing, or overly balanced rhetorical structures. The vocabulary ('systemic accountability gaps', 'meaningful recourse') is precise and appropriate for a formal policy submission, lacking the generic or flowery language often produced by LLMs. Its brevity and directness strongly point to a human author (likely legal or policy staff) submitting an institutional position."
SYNTH-0096,95,"The comment exhibits highly natural, conversational human syntax, notably structured as a single, passionate run-on sentence connected by conjunctions. It uses authentic idioms ('what I keep coming back to') and punchy, activist-style rhetoric ('that's not a malfunction, that's a choice') rather than the balanced, neutral, and perfectly punctuated clauses typical of AI generation. The grounded professional frustration and lack of typical AI structural markers strongly indicate a human author."
SYNTH-0097,100,"This comment exhibits zero discernible features of AI-generated text and possesses numerous hallmarks of authentic human writing. The opening anecdote uses highly specific, localized geography (Pierre and Brookings, South Dakota) without over-explaining them, which is typical of human context-sharing. The syntactic structures are highly natural and occasionally conversational in a way AI rarely generates (e.g., 'What I am is familiar with...', 'There is research, Ash and colleagues have written about this...'). The writer uses sharp, idiomatic metaphors ('The ratchet only moves one direction', 'before you open the highway') and makes forceful, unhedged assertions, whereas AI typically relies on cautious, balanced phrasing. Furthermore, the text demonstrates a meta-awareness of the public commenting process itself ('I want to say something that I don't see said often in these comments') and concludes with a poignant, perfectly executed callback to the opening anecdote without relying on any of the formulaic summary transitions (e.g., 'In conclusion', 'Ultimately') that characterize AI outputs."
SYNTH-0098,100,"This comment contains definitive markers of human authorship and physical document processing. The inclusion of 'Page 1 of 1' at the beginning and 'Fax transmission complete' at the end are artifacts of a faxed or scanned submission, which AI models do not generate. Additionally, the text contains a likely OCR error or typo ('echocar diogram'), highly specific and mundane personal details ('Rockford clinic', 'since my cardiologist retired', 'I'm 68, a veteran'), and colloquial phrasing ('My doc'). The syntax is punchy and unpolished ('Who profits? Not us.'), completely lacking the balanced, overly formal, and verbose structure typical of AI-generated text."
SYNTH-0099,90,"The comment exhibits several strong markers of human authorship. First, it is highly concise and lacks the typical verbosity, hedging, and balanced structure ('while X, it is important to consider Y') characteristic of AI-generated text. Second, it takes a sharp, definitive, and slightly adversarial stance ('approaches the issue in reverse', 'HHS needs to alter its primary inquiry'), whereas AI tends to default to a diplomatic and neutral tone. Third, the argument demonstrates deep, specific contextual awareness of current physician advocacy issues—specifically, the financial incentives of insurers using algorithms for coverage denials—rather than relying on generic AI ethics talking points like data privacy. Finally, phrases like 'fail those lacking institutional leverage' show a sophisticated, distinctly human rhetorical edge typical of professional policy advocates."
SYNTH-0100,20,"1. Third-person self-reference in the opening ('Matthew Thompson... submits these comments'), which strongly suggests the AI is regurgitating a persona provided in the user's prompt (e.g., 'Write a comment as Matthew Thompson...'). 2. Explicit statement of emotion/stance ('with genuine concern') that reads like a direct translation of a prompt instruction (e.g., 'express genuine concern'). 3. Highly polished, dense academic phrasing ('expediting implementation,' 'minimal institutional influence') that lacks natural human rhythm. 4. Use of a short, punchy rhetorical sentence ('The ratchet effect is real.') to artificially create an authoritative tone, a common AI structural trope. 5. Perfectly balanced, predictive concluding warning ('reversing course will cost more politically than tolerating known harms') that feels synthetically optimized rather than organically argued."
SYNTH-0101,80,"The comment is a single, highly specific sentence representing a corporate policy stance. It uses precise industry and regulatory terminology ('real-world performance validation standards,' 'staged deployment requirements,' 'scaling reimbursement incentives') without any of the typical AI fluff, filler, or overly balanced rhetorical structures. The directness, brevity, and dense policy jargon are highly characteristic of human-drafted formal organizational docket submissions."
SYNTH-0102,95,"The comment contains pagination artifacts ('Page 1', 'Page 2') strongly indicating it was scraped or copy-pasted from a formal, multi-page document (like a PDF) submitted by an organization. Furthermore, the text is highly direct, punchy, and takes an unhedged advocacy stance ('firmly dismiss this accelerationist framing'), which is characteristic of human-written policy comments and lacks the typical verbosity, predictable structure, or balanced neutrality of AI-generated text."
SYNTH-0103,95,"The comment exhibits highly idiosyncratic, lived-in details that strongly point to human authorship, such as the specific clinical observations of 'watching a person's hands' or noticing 'a family member went quiet.' These bypass the generic platitudes about 'empathy' or 'the human touch' typically generated by AI. Furthermore, the phrase 'not decoration around it' is a highly original, creative metaphor that LLMs rarely produce. The use of punchy, fragmented parallel structures ('Not anxiety. Not old age. An adrenal condition.' and 'Not a department. Not a system.') conveys genuine emotional frustration and avoids the overly balanced, formal, and predictable rhetorical structures characteristic of AI models."
