document_id,attachment_filename,attachment_path,size_bytes,ai_label,ai_confidence,ai_doc_type,ai_rationale,ai_raw,model,prompt_version,request_format,error
HHS-ONC-2026-0001-0084,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0084\attachment_1.pdf,119721,comment,0.7,substantive_comment,Likely multi-page submission with arguments to HHS.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely multi-page submission with arguments to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0085,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0085\attachment_1.pdf,145057,comment,0.8,substantive_comment,Multi-page submission with arguments for the agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page submission with arguments for the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0086,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0086\attachment_1.pdf,198722,comment,0.9,substantive_comment,Likely a full comment submission with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0088,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0088\attachment_1.pdf,239022,comment,0.8,substantive_comment,Likely contains multi-page arguments and recommendations to HHS.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely contains multi-page arguments and recommendations to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0089,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0089\attachment_1.pdf,151748,comment,0.8,substantive_comment,Likely contains arguments and recommendations for the agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely contains arguments and recommendations for the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0090,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0090\attachment_1.pdf,60175,comment,0.7,substantive_comment,Multi-page PDF with arguments and recommendations to the agency,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page PDF with arguments and recommendations to the agency""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0091,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0091\attachment_1.pdf,14769,comment,0.7,substantive_comment,Likely multi-page submission with arguments to HHS.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely multi-page submission with arguments to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0093,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0093\attachment_1.pdf,161123,comment,0.8,substantive_comment,File likely contains full comment with arguments to agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""File likely contains full comment with arguments to agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0092,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0092\attachment_1.pdf,131487,comment,0.7,substantive_comment,Likely a submitted comment with arguments for the rule.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a submitted comment with arguments for the rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0095,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0095\attachment_1.pdf,138976,comment,0.7,substantive_comment,Likely includes arguments/recommendations for the rule.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments/recommendations for the rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0094,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0094\attachment_1.pdf,1128079,comment,0.8,substantive_comment,Likely includes arguments and recommendations to HHS.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments and recommendations to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0096,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0096\attachment_1.pdf,175612,comment,0.82,substantive_comment,Includes policy arguments and recommendations directed at HHS.,"{""label"": ""comment"", ""confidence"": 0.82, ""doc_type"": ""substantive_comment"", ""rationale"": ""Includes policy arguments and recommendations directed at HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0096,attachment_10.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0096\attachment_10.pdf,454718,comment,0.9,substantive_comment,Appears to be a public comment submission for the rule.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""Appears to be a public comment submission for the rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0096,attachment_2.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0096\attachment_2.pdf,75434,comment,0.8,substantive_comment,Contains detailed arguments and recommendations addressed to HHS ONC.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Contains detailed arguments and recommendations addressed to HHS ONC.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0096,attachment_3.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0096\attachment_3.pdf,81809,comment,0.82,substantive_comment,Multi-page file with arguments and recommendations to the agency.,"{""label"": ""comment"", ""confidence"": 0.82, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page file with arguments and recommendations to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0096,attachment_4.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0096\attachment_4.pdf,498484,comment,0.8,substantive_comment,Includes arguments and recommendations directed at the agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Includes arguments and recommendations directed at the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0096,attachment_5.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0096\attachment_5.pdf,40865,comment,0.8,substantive_comment,Multi-page submission with arguments and recommendations to the agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page submission with arguments and recommendations to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0096,attachment_12.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0096\attachment_12.pdf,221981,comment,0.8,substantive_comment,PDF appears to be a submitted comment with arguments and recommendations.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""PDF appears to be a submitted comment with arguments and recommendations.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0096,attachment_11.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0096\attachment_11.pdf,481792,comment,0.85,substantive_comment,Multi-page submission with arguments and recommendations to agency.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page submission with arguments and recommendations to agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0096,attachment_6.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0096\attachment_6.pdf,9590524,comment,0.85,substantive_comment,Multi-page submission with arguments and recommendations to agency.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page submission with arguments and recommendations to agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0096,attachment_7.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0096\attachment_7.pdf,6391942,comment,0.6,substantive_comment,Likely includes arguments/recommendations for the rule.,"{""label"": ""comment"", ""confidence"": 0.6, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments/recommendations for the rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0096,attachment_8.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0096\attachment_8.pdf,405965,comment,0.7,substantive_comment,Likely a full comment submission with arguments.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0097,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0097\attachment_1.pdf,927282,comment,0.9,substantive_comment,Likely a full comment submission with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0098,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0098\attachment_1.pdf,351542,comment,0.7,substantive_comment,Likely a submitted comment based on docket ID.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a submitted comment based on docket ID.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0099,attachment_2.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0099\attachment_2.pdf,459528,comment,0.85,substantive_comment,Likely a submitted comment with arguments for the rule.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a submitted comment with arguments for the rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0099,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0099\attachment_1.pdf,162491,comment,0.78,substantive_comment,Includes arguments and recommendations directed at the agency.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""Includes arguments and recommendations directed at the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0100,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0100\attachment_1.pdf,81392,comment,0.9,substantive_comment,Likely a full comment submission with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0096,attachment_9.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0096\attachment_9.pdf,408063,comment,0.6,substantive_comment,Likely a submitted comment based on docket ID pattern.,"{""label"": ""comment"", ""confidence"": 0.6, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a submitted comment based on docket ID pattern.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0101,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0101\attachment_1.pdf,199490,comment,0.92,substantive_comment,PDF includes arguments and recommendations directed to HHS/ONC.,"{""label"": ""comment"", ""confidence"": 0.92, ""doc_type"": ""substantive_comment"", ""rationale"": ""PDF includes arguments and recommendations directed to HHS/ONC.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0102,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0102\attachment_1.pdf,175861,comment,0.8,substantive_comment,Likely a multi-page submission with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a multi-page submission with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0103,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0103\attachment_1.pdf,381875,comment,0.78,substantive_comment,Multi-page file with arguments and recommendations directed to the agency.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page file with arguments and recommendations directed to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0107,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0107\attachment_1.pdf,111627,comment,0.9,substantive_comment,Likely a numbered public comment submission to HHS-ONC.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a numbered public comment submission to HHS-ONC.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0110,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0110\attachment_1.pdf,133202,comment,0.9,substantive_comment,Likely a multi-page submission with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a multi-page submission with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0113,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0113\attachment_1.pdf,291593,comment,0.8,substantive_comment,Provides arguments and recommendations to the agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Provides arguments and recommendations to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0116,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0116\attachment_1.pdf,25895,comment,0.7,substantive_comment,File ID suggests a submitted comment with agency feedback,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""File ID suggests a submitted comment with agency feedback""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0117,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0117\attachment_1.pdf,14239,comment,0.85,substantive_comment,Likely a full comment submission with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0122,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0122\attachment_1.pdf,150945,comment,0.78,substantive_comment,Likely includes arguments and recommendations directed at the agency.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments and recommendations directed at the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0121,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0121\attachment_1.pdf,397600,comment,0.7,substantive_comment,Docket ID suggests a full comment submission rather than a cover letter.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Docket ID suggests a full comment submission rather than a cover letter.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0123,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0123\attachment_1.pdf,413470,comment,0.7,substantive_comment,Likely includes arguments/recommendations to the agency.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments/recommendations to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0124,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0124\attachment_1.pdf,147274,comment,0.9,substantive_comment,Filename/ID pattern matches typical public comment submission.,"{""label"": ""comment"", ""confidence"": 0.9, ""doc_type"": ""substantive_comment"", ""rationale"": ""Filename/ID pattern matches typical public comment submission.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0125,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0125\attachment_1.pdf,40576,comment,0.6,substantive_comment,PDF includes arguments and recommendations directed to the agency.,"{""label"": ""comment"", ""confidence"": 0.6, ""doc_type"": ""substantive_comment"", ""rationale"": ""PDF includes arguments and recommendations directed to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0127,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0127\attachment_1.pdf,151321,comment,0.6,substantive_comment,Likely multi-page submission with arguments to agency.,"{""label"": ""comment"", ""confidence"": 0.6, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely multi-page submission with arguments to agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0128,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0128\attachment_1.pdf,171650,comment,0.78,substantive_comment,Likely multi-page submission with arguments to agency.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely multi-page submission with arguments to agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0129,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0129\attachment_1.pdf,166337,comment,0.7,substantive_comment,Multi-page document with arguments and recommendations to the agency.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page document with arguments and recommendations to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0131,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0131\attachment_1.pdf,523820,comment,0.78,substantive_comment,Likely multi-page submission with arguments to HHS.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely multi-page submission with arguments to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0132,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0132\attachment_1.pdf,548339,comment,0.6,substantive_comment,Likely includes arguments and recommendations directed to the agency.,"{""label"": ""comment"", ""confidence"": 0.6, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments and recommendations directed to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0133,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0133\attachment_1.pdf,119843,comment,0.7,substantive_comment,Likely includes arguments and recommendations to HHS.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments and recommendations to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0134,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0134\attachment_1.pdf,258696,comment,0.6,substantive_comment,Filename and docket ID suggest a submitted comment rather than a cover letter only.,"{""label"": ""comment"", ""confidence"": 0.6, ""doc_type"": ""substantive_comment"", ""rationale"": ""Filename and docket ID suggest a submitted comment rather than a cover letter only.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0135,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0135\attachment_1.pdf,290364,comment,0.7,substantive_comment,Likely a multi-page submission with arguments to HHS.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a multi-page submission with arguments to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0136,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0136\attachment_1.pdf,200789,comment,0.6,substantive_comment,Likely includes arguments and recommendations for the rule.,"{""label"": ""comment"", ""confidence"": 0.6, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments and recommendations for the rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0137,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0137\attachment_1.pdf,296318,comment,0.7,substantive_comment,Likely includes arguments/recommendations for HHS rule.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments/recommendations for HHS rule.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0138,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0138\attachment_1.pdf,145053,comment,0.7,substantive_comment,Appears to be a full comment with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Appears to be a full comment with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0139,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0139\attachment_1.pdf,412174,comment,0.7,substantive_comment,ID pattern suggests a submitted comment,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""ID pattern suggests a submitted comment""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0140,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0140\attachment_1.pdf,294286,comment,0.82,substantive_comment,Provides arguments and recommendations directed at HHS.,"{""label"": ""comment"", ""confidence"": 0.82, ""doc_type"": ""substantive_comment"", ""rationale"": ""Provides arguments and recommendations directed at HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0141,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0141\attachment_1.pdf,212933,comment,0.82,substantive_comment,Provides arguments and recommendations directed at HHS.,"{""label"": ""comment"", ""confidence"": 0.82, ""doc_type"": ""substantive_comment"", ""rationale"": ""Provides arguments and recommendations directed at HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0142,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0142\attachment_1.pdf,737445,comment,0.78,substantive_comment,Likely multi-page submission with arguments to agency.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely multi-page submission with arguments to agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0144,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0144\attachment_1.pdf,404042,comment,0.85,substantive_comment,Multi-page PDF with cover letter followed by policy arguments.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page PDF with cover letter followed by policy arguments.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0143,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0143\attachment_1.pdf,650771,comment,0.7,substantive_comment,Multi-page PDF with arguments and recommendations to HHS.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page PDF with arguments and recommendations to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0145,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0145\attachment_1.pdf,427718,comment,0.8,substantive_comment,File likely contains full comment with arguments to HHS-ONC.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""File likely contains full comment with arguments to HHS-ONC.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0146,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0146\attachment_1.pdf,82551,comment,0.7,substantive_comment,Appears to be a submitted comment with arguments for the agency.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Appears to be a submitted comment with arguments for the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0147,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0147\attachment_1.pdf,250149,comment,0.85,substantive_comment,Multi-page PDF with arguments and recommendations directed to HHS.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page PDF with arguments and recommendations directed to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0148,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0148\attachment_1.pdf,54433,comment,0.8,substantive_comment,Appears to be a full comment with arguments to the agency.,"{""label"": ""comment"", ""confidence"": 0.8, ""doc_type"": ""substantive_comment"", ""rationale"": ""Appears to be a full comment with arguments to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0149,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0149\attachment_1.pdf,7592784,comment,0.85,substantive_comment,Likely a full comment submission with arguments to HHS.,"{""label"": ""comment"", ""confidence"": 0.85, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely a full comment submission with arguments to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0150,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0150\attachment_1.pdf,15770,comment,0.86,substantive_comment,Multi-page file with arguments and recommendations directed to the agency.,"{""label"": ""comment"", ""confidence"": 0.86, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page file with arguments and recommendations directed to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0152,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0152\attachment_1.pdf,992907,comment,0.7,substantive_comment,Likely includes arguments and recommendations to HHS.,"{""label"": ""comment"", ""confidence"": 0.7, ""doc_type"": ""substantive_comment"", ""rationale"": ""Likely includes arguments and recommendations to HHS.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0151,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0151\attachment_1.pdf,15770,comment,0.78,substantive_comment,Multi-page PDF with arguments and recommendations to the agency.,"{""label"": ""comment"", ""confidence"": 0.78, ""doc_type"": ""substantive_comment"", ""rationale"": ""Multi-page PDF with arguments and recommendations to the agency.""}",openai/gpt-oss-120b,v2,content_parts,
HHS-ONC-2026-0001-0154,attachment_1.pdf,HHS-ONC-2026-0001\comment_attachments\HHS-ONC-2026-0001-0154\attachment_1.pdf,94023,comment,0.82,substantive_comment,Provides arguments and recommendations directed at the agency.,"{""label"": ""comment"", ""confidence"": 0.82, ""doc_type"": ""substantive_comment"", ""rationale"": ""Provides arguments and recommendations directed at the agency.""}",openai/gpt-oss-120b,v2,content_parts,
